Season,Date,Case,Hour,Customer,LoadKW,PVKW,ChargeKW,DischargeKW,StartEnergyKWh,EndEnergyKWh,NetImportKW,BuyEURPerKWh
summer,2020-06-21,POOL_TOU,14,48,0.23483,0.0,0.0,0.0,2.0,2.0,0.23483,0.2007
summer,2020-06-21,POOL_TOU,14,49,0.22984,0.0,0.0,0.0,2.0,2.0,0.22984,0.2007
summer,2020-06-21,POOL_TOU,14,50,0.4266399999999999,1.59554,0.0,0.0,2.0,2.0,-1.1689,0.2007
summer,2020-06-21,POOL_TOU,14,51,0.93099,1.73202,0.0,0.0,2.0,2.0,-0.8010299999999999,0.2007
summer,2020-06-21,POOL_TOU,14,52,1.49163,1.97571,0.0,0.0,2.0,2.0,-0.48408000000000007,0.2007
summer,2020-06-21,POOL_TOU,14,53,0.23748,1.72143,3.3,0.0,5.135,8.27,1.8160499999999997,0.2007
summer,2020-06-21,POOL_TOU,14,54,0.22351,1.3656700000000002,0.0,0.0,4.938694342105256,4.938694342105256,-1.14216,0.2007
summer,2020-06-21,POOL_TOU,14,55,0.88505,1.91584,0.0,0.0,5.135,5.135,-1.03079,0.2007
summer,2020-06-21,POOL_TOU,15,1,0.06323,1.5239200000000002,0.0,0.0,2.0,2.0,-1.4606900000000003,0.2007
summer,2020-06-21,POOL_TOU,15,2,0.25489,1.84454,0.0,0.0,5.135,5.135,-1.58965,0.2007
summer,2020-06-21,POOL_TOU,15,3,0.3109599999999999,1.48268,0.0,0.0,3.37036315789474,3.37036315789474,-1.17172,0.2007
summer,2020-06-21,POOL_TOU,15,4,0.2186,1.37696,0.0,0.0,2.0,2.0,-1.15836,0.2007
summer,2020-06-21,POOL_TOU,15,5,0.27579,1.44584,3.3,0.0,2.0,5.135,2.12995,0.2007
summer,2020-06-21,POOL_TOU,15,6,0.5830599999999999,0.0,1.821052631578948,0.0,8.27,10.0,2.404112631578948,0.2007
summer,2020-06-21,POOL_TOU,15,7,0.23527,1.27932,0.0,0.0,2.0,2.0,-1.04405,0.2007
summer,2020-06-21,POOL_TOU,15,8,0.21628,0.0,0.0,0.0,2.889852631578949,2.889852631578949,0.21628,0.2007
summer,2020-06-21,POOL_TOU,15,9,0.2282,0.0,0.0,0.0,2.0,2.0,0.2282,0.2007
summer,2020-06-21,POOL_TOU,15,10,0.17695,1.15843,0.0,0.0,2.0,2.0,-0.9814800000000001,0.2007
summer,2020-06-21,POOL_TOU,15,11,0.25718,1.5239200000000002,0.3565096952908582,0.0,5.135,5.473684210526315,-0.910230304709142,0.2007
summer,2020-06-21,POOL_TOU,15,12,0.60478,1.84454,0.0,0.0,2.0,2.0,-1.23976,0.2007
summer,2020-06-21,POOL_TOU,15,13,0.30273,1.48268,0.6447015789473739,0.0,9.387533499999995,10.0,-0.5352484210526262,0.2007
summer,2020-06-21,POOL_TOU,15,14,0.24155,1.37696,0.0,0.0,5.473684210526315,5.473684210526315,-1.13541,0.2007
summer,2020-06-21,POOL_TOU,15,15,0.52461,1.44584,0.0,0.0,2.0,2.0,-0.92123,0.2007
summer,2020-06-21,POOL_TOU,15,16,1.57097,0.0,0.0,0.0,5.135,5.135,1.57097,0.2007
summer,2020-06-21,POOL_TOU,15,17,0.22131,1.27932,3.3,0.0,2.0,5.135,2.24199,0.2007
summer,2020-06-21,POOL_TOU,15,18,1.24725,0.0,0.0,0.0,2.0,2.0,1.24725,0.2007
summer,2020-06-21,POOL_TOU,15,19,0.27164,0.0,3.3,0.0,2.0,5.135,3.57164,0.2007
summer,2020-06-21,POOL_TOU,15,20,0.38018,1.15843,0.0,0.0,2.0,2.0,-0.7782500000000001,0.2007
summer,2020-06-21,POOL_TOU,15,21,0.06323,1.5239200000000002,0.0,0.0,8.27,8.27,-1.4606900000000003,0.2007
summer,2020-06-21,POOL_TOU,15,22,0.25489,1.84454,0.0,0.0,5.578565578947354,5.578565578947354,-1.58965,0.2007
summer,2020-06-21,POOL_TOU,15,23,0.3109599999999999,1.48268,0.0,0.0,5.135,5.135,-1.17172,0.2007
summer,2020-06-21,POOL_TOU,15,24,0.2186,1.37696,0.0,0.0,5.135,5.135,-1.15836,0.2007
summer,2020-06-21,POOL_TOU,15,25,0.27579,1.44584,3.3,0.0,5.135,8.27,2.12995,0.2007
summer,2020-06-21,POOL_TOU,15,26,0.5830599999999999,0.0,0.0,0.0,2.0,2.0,0.5830599999999999,0.2007
summer,2020-06-21,POOL_TOU,15,27,0.23527,1.27932,0.0,0.0,8.94736842105263,8.94736842105263,-1.04405,0.2007
summer,2020-06-21,POOL_TOU,15,28,0.21628,0.0,0.0,0.0,2.0,2.0,0.21628,0.2007
summer,2020-06-21,POOL_TOU,15,29,0.2282,0.0,0.0,0.0,5.135,5.135,0.2282,0.2007
summer,2020-06-21,POOL_TOU,15,30,0.17695,1.15843,2.667623767313009,0.0,7.465757421052642,10.0,1.6861437673130089,0.2007
summer,2020-06-21,POOL_TOU,15,31,0.25718,1.5239200000000002,0.0,0.0,2.0,2.0,-1.2667400000000002,0.2007
summer,2020-06-21,POOL_TOU,15,32,0.60478,1.84454,3.3,0.0,2.0,5.135,2.06024,0.2007
summer,2020-06-21,POOL_TOU,15,33,0.30273,1.48268,0.0,0.0,5.135,5.135,-1.17995,0.2007
summer,2020-06-21,POOL_TOU,15,34,0.24155,1.37696,0.0,0.0,2.0,2.0,-1.13541,0.2007
summer,2020-06-21,POOL_TOU,15,35,0.52461,1.44584,0.0,0.0,2.0,2.0,-0.92123,0.2007
summer,2020-06-21,POOL_TOU,15,36,1.57097,0.0,0.3565096952908582,0.0,5.135,5.473684210526315,1.9274796952908582,0.2007
summer,2020-06-21,POOL_TOU,15,37,0.22131,1.27932,3.3,0.0,2.0,5.135,2.24199,0.2007
summer,2020-06-21,POOL_TOU,15,38,1.24725,0.0,3.3,0.0,5.135,8.27,4.54725,0.2007
summer,2020-06-21,POOL_TOU,15,39,0.27164,0.0,0.0,0.0,8.94736842105263,8.94736842105263,0.27164,0.2007
summer,2020-06-21,POOL_TOU,15,40,0.38018,1.15843,0.0,0.0,5.135,5.135,-0.7782500000000001,0.2007
summer,2020-06-21,POOL_TOU,15,41,0.06323,1.5239200000000002,0.0,0.0,6.251003868421054,6.251003868421054,-1.4606900000000003,0.2007
summer,2020-06-21,POOL_TOU,15,42,0.25489,1.84454,0.0,0.0,5.135,5.135,-1.58965,0.2007
summer,2020-06-21,POOL_TOU,15,43,0.3109599999999999,1.48268,0.0,0.0,2.0,2.0,-1.17172,0.2007
summer,2020-06-21,POOL_TOU,15,44,0.2186,1.37696,0.0,0.0,2.0,2.0,-1.15836,0.2007
summer,2020-06-21,POOL_TOU,15,45,0.27579,1.44584,0.0,0.0,2.0,2.0,-1.17005,0.2007
summer,2020-06-21,POOL_TOU,15,46,0.5830599999999999,0.0,0.0,0.0,5.135,5.135,0.5830599999999999,0.2007
summer,2020-06-21,POOL_TOU,15,47,0.23527,1.27932,0.0,0.0,8.27,8.27,-1.04405,0.2007
summer,2020-06-21,POOL_TOU,15,48,0.21628,0.0,0.0,0.0,2.0,2.0,0.21628,0.2007
summer,2020-06-21,POOL_TOU,15,49,0.2282,0.0,0.0,0.0,2.0,2.0,0.2282,0.2007
summer,2020-06-21,POOL_TOU,15,50,0.17695,1.15843,0.0,0.0,2.0,2.0,-0.9814800000000001,0.2007
summer,2020-06-21,POOL_TOU,15,51,0.25718,1.5239200000000002,3.3,0.0,2.0,5.135,2.0332599999999994,0.2007
summer,2020-06-21,POOL_TOU,15,52,0.60478,1.84454,0.0,0.0,2.0,2.0,-1.23976,0.2007
summer,2020-06-21,POOL_TOU,15,53,0.30273,1.48268,1.821052631578948,0.0,8.27,10.0,0.6411026315789479,0.2007
summer,2020-06-21,POOL_TOU,15,54,0.24155,1.37696,3.3,0.0,4.938694342105256,8.073694342105256,2.1645899999999996,0.2007
summer,2020-06-21,POOL_TOU,15,55,0.52461,1.44584,0.0,0.0,5.135,5.135,-0.92123,0.2007
summer,2020-06-21,POOL_TOU,16,1,0.0248,1.12449,0.0,0.0,2.0,2.0,-1.09969,0.2007
summer,2020-06-21,POOL_TOU,16,2,0.14542,0.30188,0.3565096952908582,0.0,5.135,5.473684210526315,0.2000496952908582,0.2007
summer,2020-06-21,POOL_TOU,16,3,0.38056,1.04825,0.0,0.0,3.37036315789474,3.37036315789474,-0.6676899999999999,0.2007
summer,2020-06-21,POOL_TOU,16,4,0.21267,0.96604,0.0,0.0,2.0,2.0,-0.75337,0.2007
summer,2020-06-21,POOL_TOU,16,5,1.93345,1.81684,0.0,0.0,5.135,5.135,0.11660999999999988,0.2007
summer,2020-06-21,POOL_TOU,16,6,0.4652099999999999,0.0,0.0,0.0,10.0,10.0,0.4652099999999999,0.2007
summer,2020-06-21,POOL_TOU,16,7,0.15844,0.84566,0.0,0.0,2.0,2.0,-0.6872199999999999,0.2007
summer,2020-06-21,POOL_TOU,16,8,0.20374,0.0,0.0,0.0,2.889852631578949,2.889852631578949,0.20374,0.2007
summer,2020-06-21,POOL_TOU,16,9,0.20837,0.0,0.0,0.0,2.0,2.0,0.20837,0.2007
summer,2020-06-21,POOL_TOU,16,10,0.14088,0.87658,0.0,0.0,2.0,2.0,-0.7357,0.2007
summer,2020-06-21,POOL_TOU,16,11,1.4403,1.12449,0.0,0.0,5.473684210526315,5.473684210526315,0.3158099999999999,0.2007
summer,2020-06-21,POOL_TOU,16,12,0.31343,0.30188,0.0,0.0,2.0,2.0,0.011550000000000005,0.2007
summer,2020-06-21,POOL_TOU,16,13,0.45116,1.04825,0.0,0.0,10.0,10.0,-0.5970899999999999,0.2007
summer,2020-06-21,POOL_TOU,16,14,0.25342,0.96604,0.0,0.0,5.473684210526315,5.473684210526315,-0.71262,0.2007
summer,2020-06-21,POOL_TOU,16,15,0.84027,1.81684,0.0,0.0,2.0,2.0,-0.97657,0.2007
summer,2020-06-21,POOL_TOU,16,16,1.43223,0.0,0.0,0.0,5.135,5.135,1.43223,0.2007
summer,2020-06-21,POOL_TOU,16,17,0.4729099999999999,0.84566,0.0,0.0,5.135,5.135,-0.3727500000000001,0.2007
summer,2020-06-21,POOL_TOU,16,18,2.07365,0.0,0.0,0.0,2.0,2.0,2.07365,0.2007
summer,2020-06-21,POOL_TOU,16,19,0.92631,0.0,0.0,0.0,5.135,5.135,0.92631,0.2007
summer,2020-06-21,POOL_TOU,16,20,0.23574,0.87658,0.0,0.0,2.0,2.0,-0.6408400000000001,0.2007
summer,2020-06-21,POOL_TOU,16,21,0.0248,1.12449,0.0,0.0,8.27,8.27,-1.09969,0.2007
summer,2020-06-21,POOL_TOU,16,22,0.14542,0.30188,0.0,0.0,5.578565578947354,5.578565578947354,-0.15646,0.2007
summer,2020-06-21,POOL_TOU,16,23,0.38056,1.04825,0.0,0.0,5.135,5.135,-0.6676899999999999,0.2007
summer,2020-06-21,POOL_TOU,16,24,0.21267,0.96604,0.0,0.0,5.135,5.135,-0.75337,0.2007
summer,2020-06-21,POOL_TOU,16,25,1.93345,1.81684,0.0,0.0,8.27,8.27,0.11660999999999988,0.2007
summer,2020-06-21,POOL_TOU,16,26,0.4652099999999999,0.0,0.0,0.0,2.0,2.0,0.4652099999999999,0.2007
summer,2020-06-21,POOL_TOU,16,27,0.15844,0.84566,0.0,0.0,8.94736842105263,8.94736842105263,-0.6872199999999999,0.2007
summer,2020-06-21,POOL_TOU,16,28,0.20374,0.0,0.0,0.0,2.0,2.0,0.20374,0.2007
summer,2020-06-21,POOL_TOU,16,29,0.20837,0.0,0.0,0.0,5.135,5.135,0.20837,0.2007
summer,2020-06-21,POOL_TOU,16,30,0.14088,0.87658,0.0,0.0,10.0,10.0,-0.7357,0.2007
summer,2020-06-21,POOL_TOU,16,31,1.4403,1.12449,0.0,0.0,2.0,2.0,0.3158099999999999,0.2007
summer,2020-06-21,POOL_TOU,16,32,0.31343,0.30188,0.0,0.0,5.135,5.135,0.011550000000000005,0.2007
summer,2020-06-21,POOL_TOU,16,33,0.45116,1.04825,0.0,0.0,5.135,5.135,-0.5970899999999999,0.2007
summer,2020-06-21,POOL_TOU,16,34,0.25342,0.96604,0.0,0.0,2.0,2.0,-0.71262,0.2007
summer,2020-06-21,POOL_TOU,16,35,0.84027,1.81684,0.0,0.0,2.0,2.0,-0.97657,0.2007
summer,2020-06-21,POOL_TOU,16,36,1.43223,0.0,0.0,0.0,5.473684210526315,5.473684210526315,1.43223,0.2007
summer,2020-06-21,POOL_TOU,16,37,0.4729099999999999,0.84566,3.3,0.0,5.135,8.27,2.92725,0.2007
summer,2020-06-21,POOL_TOU,16,38,2.07365,0.0,0.0,0.0,8.27,8.27,2.07365,0.2007
summer,2020-06-21,POOL_TOU,16,39,0.92631,0.0,0.0,0.0,8.94736842105263,8.94736842105263,0.92631,0.2007
summer,2020-06-21,POOL_TOU,16,40,0.23574,0.87658,0.3565096952908582,0.0,5.135,5.473684210526315,-0.2843303047091419,0.2007
summer,2020-06-21,POOL_TOU,16,41,0.0248,1.12449,0.0,0.0,6.251003868421054,6.251003868421054,-1.09969,0.2007
summer,2020-06-21,POOL_TOU,16,42,0.14542,0.30188,0.0,0.0,5.135,5.135,-0.15646,0.2007
summer,2020-06-21,POOL_TOU,16,43,0.38056,1.04825,0.0,0.0,2.0,2.0,-0.6676899999999999,0.2007
summer,2020-06-21,POOL_TOU,16,44,0.21267,0.96604,0.0,0.0,2.0,2.0,-0.75337,0.2007
summer,2020-06-21,POOL_TOU,16,45,1.93345,1.81684,0.0,0.0,2.0,2.0,0.11660999999999988,0.2007
summer,2020-06-21,POOL_TOU,16,46,0.4652099999999999,0.0,3.3,0.0,5.135,8.27,3.7652099999999997,0.2007
summer,2020-06-21,POOL_TOU,16,47,0.15844,0.84566,0.0,0.0,8.27,8.27,-0.6872199999999999,0.2007
summer,2020-06-21,POOL_TOU,16,48,0.20374,0.0,0.0,0.0,2.0,2.0,0.20374,0.2007
summer,2020-06-21,POOL_TOU,16,49,0.20837,0.0,0.0,0.0,2.0,2.0,0.20837,0.2007
summer,2020-06-21,POOL_TOU,16,50,0.14088,0.87658,0.0,0.0,2.0,2.0,-0.7357,0.2007
summer,2020-06-21,POOL_TOU,16,51,1.4403,1.12449,0.0,0.0,5.135,5.135,0.3158099999999999,0.2007
summer,2020-06-21,POOL_TOU,16,52,0.31343,0.30188,0.0,0.0,2.0,2.0,0.011550000000000005,0.2007
summer,2020-06-21,POOL_TOU,16,53,0.45116,1.04825,0.0,0.0,10.0,10.0,-0.5970899999999999,0.2007
summer,2020-06-21,POOL_TOU,16,54,0.25342,0.96604,1.0451406094182856,0.0,8.073694342105256,9.066577921052627,0.33252060941828554,0.2007
summer,2020-06-21,POOL_TOU,16,55,0.84027,1.81684,0.0,0.0,5.135,5.135,-0.97657,0.2007
summer,2020-06-21,POOL_TOU,17,1,0.0621899999999999,0.69566,0.0,0.0,2.0,2.0,-0.6334700000000001,0.2007
summer,2020-06-21,POOL_TOU,17,2,1.31435,0.8334900000000001,0.0,0.0,5.473684210526315,5.473684210526315,0.48085999999999984,0.2007
summer,2020-06-21,POOL_TOU,17,3,0.29366,0.54511,0.0,0.0,3.37036315789474,3.37036315789474,-0.25145,0.2007
summer,2020-06-21,POOL_TOU,17,4,0.24046,0.65377,0.0,0.0,2.0,2.0,-0.41330999999999996,0.2007
summer,2020-06-21,POOL_TOU,17,5,0.74295,0.89634,0.0,0.0,5.135,5.135,-0.15339000000000003,0.2007
summer,2020-06-21,POOL_TOU,17,6,3.32113,0.0,0.0,0.0,10.0,10.0,3.32113,0.2007
summer,2020-06-21,POOL_TOU,17,7,1.14571,0.43029,0.0,0.0,2.0,2.0,0.71542,0.2007
summer,2020-06-21,POOL_TOU,17,8,0.18092,0.0,0.0,0.0,2.889852631578949,2.889852631578949,0.18092,0.2007
summer,2020-06-21,POOL_TOU,17,9,0.14943,0.0,0.0,0.0,2.0,2.0,0.14943,0.2007
summer,2020-06-21,POOL_TOU,17,10,0.22845,0.32508,0.0,0.0,2.0,2.0,-0.09663,0.2007
summer,2020-06-21,POOL_TOU,17,11,0.27017,0.69566,0.0,0.0,5.473684210526315,5.473684210526315,-0.4254899999999999,0.2007
summer,2020-06-21,POOL_TOU,17,12,0.26164,0.8334900000000001,0.0,-0.0,2.0,2.0,-0.5718500000000001,0.2007
summer,2020-06-21,POOL_TOU,17,13,0.2450099999999999,0.54511,0.0,-0.0,10.0,10.0,-0.3001000000000001,0.2007
summer,2020-06-21,POOL_TOU,17,14,1.03115,0.65377,0.0,0.0,5.473684210526315,5.473684210526315,0.37738000000000005,0.2007
summer,2020-06-21,POOL_TOU,17,15,0.39956,0.89634,0.0,0.0,2.0,2.0,-0.49678,0.2007
summer,2020-06-21,POOL_TOU,17,16,2.1327,0.0,0.0,2.97825,5.135,2.0,-0.8455500000000002,0.2007
summer,2020-06-21,POOL_TOU,17,17,0.75178,0.43029,0.0,0.0,5.135,5.135,0.32149,0.2007
summer,2020-06-21,POOL_TOU,17,18,3.16632,0.0,0.0,-0.0,2.0,2.0,3.16632,0.2007
summer,2020-06-21,POOL_TOU,17,19,0.72499,0.0,0.0,0.0,5.135,5.135,0.72499,0.2007
summer,2020-06-21,POOL_TOU,17,20,0.27974,0.32508,0.0,0.0,2.0,2.0,-0.04533999999999999,0.2007
summer,2020-06-21,POOL_TOU,17,21,0.0621899999999999,0.69566,0.0,0.0,8.27,8.27,-0.6334700000000001,0.2007
summer,2020-06-21,POOL_TOU,17,22,1.31435,0.8334900000000001,0.0,0.0,5.578565578947354,5.578565578947354,0.48085999999999984,0.2007
summer,2020-06-21,POOL_TOU,17,23,0.29366,0.54511,0.0,2.97825,5.135,2.0,-3.2297000000000002,0.2007
summer,2020-06-21,POOL_TOU,17,24,0.24046,0.65377,0.0,0.0,5.135,5.135,-0.41330999999999996,0.2007
summer,2020-06-21,POOL_TOU,17,25,0.74295,0.89634,0.0,2.6565000000000003,8.27,5.473684210526315,-2.80989,0.2007
summer,2020-06-21,POOL_TOU,17,26,3.32113,0.0,0.0,0.0,2.0,2.0,3.32113,0.2007
summer,2020-06-21,POOL_TOU,17,27,1.14571,0.43029,0.0,0.0,8.94736842105263,8.94736842105263,0.71542,0.2007
summer,2020-06-21,POOL_TOU,17,28,0.18092,0.0,0.0,-0.0,2.0,2.0,0.18092,0.2007
summer,2020-06-21,POOL_TOU,17,29,0.14943,0.0,0.0,0.0,5.135,5.135,0.14943,0.2007
summer,2020-06-21,POOL_TOU,17,30,0.22845,0.32508,0.0,0.0,10.0,10.0,-0.09663,0.2007
summer,2020-06-21,POOL_TOU,17,31,0.27017,0.69566,0.0,-0.0,2.0,2.0,-0.4254899999999999,0.2007
summer,2020-06-21,POOL_TOU,17,32,0.26164,0.8334900000000001,0.0,0.0,5.135,5.135,-0.5718500000000001,0.2007
summer,2020-06-21,POOL_TOU,17,33,0.2450099999999999,0.54511,0.0,0.0,5.135,5.135,-0.3001000000000001,0.2007
summer,2020-06-21,POOL_TOU,17,34,1.03115,0.65377,0.0,-0.0,2.0,2.0,0.37738000000000005,0.2007
summer,2020-06-21,POOL_TOU,17,35,0.39956,0.89634,0.0,0.0,2.0,2.0,-0.49678,0.2007
summer,2020-06-21,POOL_TOU,17,36,2.1327,0.0,0.0,3.3,5.473684210526315,2.0,-1.1673,0.2007
summer,2020-06-21,POOL_TOU,17,37,0.75178,0.43029,0.0,0.0,8.27,8.27,0.32149,0.2007
summer,2020-06-21,POOL_TOU,17,38,3.16632,0.0,0.0,0.0,8.27,8.27,3.16632,0.2007
summer,2020-06-21,POOL_TOU,17,39,0.72499,0.0,0.0,0.0,8.94736842105263,8.94736842105263,0.72499,0.2007
summer,2020-06-21,POOL_TOU,17,40,0.27974,0.32508,0.0,3.3,5.473684210526315,2.0,-3.3453399999999998,0.2007
summer,2020-06-21,POOL_TOU,17,41,0.0621899999999999,0.69566,0.0,0.0,6.251003868421054,6.251003868421054,-0.6334700000000001,0.2007
summer,2020-06-21,POOL_TOU,17,42,1.31435,0.8334900000000001,0.0,0.0,5.135,5.135,0.48085999999999984,0.2007
summer,2020-06-21,POOL_TOU,17,43,0.29366,0.54511,0.0,0.0,2.0,2.0,-0.25145,0.2007
summer,2020-06-21,POOL_TOU,17,44,0.24046,0.65377,0.0,0.0,2.0,2.0,-0.41330999999999996,0.2007
summer,2020-06-21,POOL_TOU,17,45,0.74295,0.89634,0.0,0.0,2.0,2.0,-0.15339000000000003,0.2007
summer,2020-06-21,POOL_TOU,17,46,3.32113,0.0,0.0,0.0,8.27,8.27,3.32113,0.2007
summer,2020-06-21,POOL_TOU,17,47,1.14571,0.43029,0.0,0.0,8.27,8.27,0.71542,0.2007
summer,2020-06-21,POOL_TOU,17,48,0.18092,0.0,0.0,0.0,2.0,2.0,0.18092,0.2007
summer,2020-06-21,POOL_TOU,17,49,0.14943,0.0,0.0,0.0,2.0,2.0,0.14943,0.2007
summer,2020-06-21,POOL_TOU,17,50,0.22845,0.32508,0.0,0.0,2.0,2.0,-0.09663,0.2007
summer,2020-06-21,POOL_TOU,17,51,0.27017,0.69566,0.0,0.0,5.135,5.135,-0.4254899999999999,0.2007
summer,2020-06-21,POOL_TOU,17,52,0.26164,0.8334900000000001,0.0,0.0,2.0,2.0,-0.5718500000000001,0.2007
summer,2020-06-21,POOL_TOU,17,53,0.2450099999999999,0.54511,0.0,0.05707999999999273,10.0,9.939915789473693,-0.35717999999999284,0.2007
summer,2020-06-21,POOL_TOU,17,54,1.03115,0.65377,0.0,0.0,9.066577921052627,9.066577921052627,0.37738000000000005,0.2007
summer,2020-06-21,POOL_TOU,17,55,0.39956,0.89634,0.0,2.97825,5.135,2.0,-3.4750300000000003,0.2007
summer,2020-06-21,POOL_TOU,18,1,0.05274,0.28317,0.0,-0.0,2.0,2.0,-0.23042999999999997,0.2007
summer,2020-06-21,POOL_TOU,18,2,1.44719,0.49601,0.0,0.0,5.473684210526315,5.473684210526315,0.9511799999999999,0.2007
summer,2020-06-21,POOL_TOU,18,3,0.22802,0.25342,0.0,1.301845000000003,3.37036315789474,2.0,-1.3272450000000031,0.2007
summer,2020-06-21,POOL_TOU,18,4,0.22521,1.20528,0.0,0.0,2.0,2.0,-0.9800699999999999,0.2007
summer,2020-06-21,POOL_TOU,18,5,0.32366,0.38067,0.0,0.0,5.135,5.135,-0.057010000000000005,0.2007
summer,2020-06-21,POOL_TOU,18,6,0.5420499999999999,0.0,0.0,0.0,10.0,10.0,0.5420499999999999,0.2007
summer,2020-06-21,POOL_TOU,18,7,0.42457,0.2687,0.0,0.0,2.0,2.0,0.15587,0.2007
summer,2020-06-21,POOL_TOU,18,8,0.97361,0.0,0.0,0.0,2.889852631578949,2.889852631578949,0.97361,0.2007
summer,2020-06-21,POOL_TOU,18,9,0.22885,0.0,0.0,0.0,2.0,2.0,0.22885,0.2007
summer,2020-06-21,POOL_TOU,18,10,0.22169,0.25792,0.0,0.0,2.0,2.0,-0.036229999999999984,0.2007
summer,2020-06-21,POOL_TOU,18,11,1.08646,0.28317,0.0,0.0,5.473684210526315,5.473684210526315,0.8032900000000001,0.2007
summer,2020-06-21,POOL_TOU,18,12,0.24201,0.49601,0.0,0.0,2.0,2.0,-0.254,0.2007
summer,2020-06-21,POOL_TOU,18,13,0.5036,0.25342,0.0,0.0,10.0,10.0,0.25018000000000007,0.2007
summer,2020-06-21,POOL_TOU,18,14,1.08467,1.20528,0.0,0.0,5.473684210526315,5.473684210526315,-0.12060999999999988,0.2007
summer,2020-06-21,POOL_TOU,18,15,0.3903999999999999,0.38067,0.0,-0.0,2.0,2.0,0.009729999999999905,0.2007
summer,2020-06-21,POOL_TOU,18,16,0.27162,0.0,0.0,0.0,2.0,2.0,0.27162,0.2007
summer,2020-06-21,POOL_TOU,18,17,0.30671,0.2687,0.0,0.0,5.135,5.135,0.03800999999999999,0.2007
summer,2020-06-21,POOL_TOU,18,18,0.97655,0.0,0.0,0.0,2.0,2.0,0.97655,0.2007
summer,2020-06-21,POOL_TOU,18,19,0.4465699999999999,0.0,0.0,0.0,5.135,5.135,0.4465699999999999,0.2007
summer,2020-06-21,POOL_TOU,18,20,0.8048,0.25792,0.0,0.0,2.0,2.0,0.54688,0.2007
summer,2020-06-21,POOL_TOU,18,21,0.05274,0.28317,0.0,0.0,8.27,8.27,-0.23042999999999997,0.2007
summer,2020-06-21,POOL_TOU,18,22,1.44719,0.49601,0.0,0.0,5.578565578947354,5.578565578947354,0.9511799999999999,0.2007
summer,2020-06-21,POOL_TOU,18,23,0.22802,0.25342,0.0,-0.0,2.0,2.0,-0.025399999999999978,0.2007
summer,2020-06-21,POOL_TOU,18,24,0.22521,1.20528,0.0,0.0,5.135,5.135,-0.9800699999999999,0.2007
summer,2020-06-21,POOL_TOU,18,25,0.32366,0.38067,0.0,0.0,5.473684210526315,5.473684210526315,-0.057010000000000005,0.2007
summer,2020-06-21,POOL_TOU,18,26,0.5420499999999999,0.0,0.0,0.0,2.0,2.0,0.5420499999999999,0.2007
summer,2020-06-21,POOL_TOU,18,27,0.42457,0.2687,0.0,0.0,8.94736842105263,8.94736842105263,0.15587,0.2007
summer,2020-06-21,POOL_TOU,18,28,0.97361,0.0,0.0,0.0,2.0,2.0,0.97361,0.2007
summer,2020-06-21,POOL_TOU,18,29,0.22885,0.0,0.0,0.0,5.135,5.135,0.22885,0.2007
summer,2020-06-21,POOL_TOU,18,30,0.22169,0.25792,0.0,0.0,10.0,10.0,-0.036229999999999984,0.2007
summer,2020-06-21,POOL_TOU,18,31,1.08646,0.28317,0.0,0.0,2.0,2.0,0.8032900000000001,0.2007
summer,2020-06-21,POOL_TOU,18,32,0.24201,0.49601,0.0,0.0,5.135,5.135,-0.254,0.2007
summer,2020-06-21,POOL_TOU,18,33,0.5036,0.25342,0.0,0.6339449999999985,5.135,4.467689473684212,-0.38376499999999847,0.2007
summer,2020-06-21,POOL_TOU,18,34,1.08467,1.20528,0.0,0.0,2.0,2.0,-0.12060999999999988,0.2007
summer,2020-06-21,POOL_TOU,18,35,0.3903999999999999,0.38067,0.0,-0.0,2.0,2.0,0.009729999999999905,0.2007
summer,2020-06-21,POOL_TOU,18,36,0.27162,0.0,0.0,0.0,2.0,2.0,0.27162,0.2007
summer,2020-06-21,POOL_TOU,18,37,0.30671,0.2687,0.0,0.0,8.27,8.27,0.03800999999999999,0.2007
summer,2020-06-21,POOL_TOU,18,38,0.97655,0.0,0.0,0.0,8.27,8.27,0.97655,0.2007
summer,2020-06-21,POOL_TOU,18,39,0.4465699999999999,0.0,0.0,3.3,8.94736842105263,5.473684210526315,-2.85343,0.2007
summer,2020-06-21,POOL_TOU,18,40,0.8048,0.25792,0.0,0.0,2.0,2.0,0.54688,0.2007
summer,2020-06-21,POOL_TOU,18,41,0.05274,0.28317,0.0,0.0,6.251003868421054,6.251003868421054,-0.23042999999999997,0.2007
summer,2020-06-21,POOL_TOU,18,42,1.44719,0.49601,0.0,2.97825,5.135,2.0,-2.02707,0.2007
summer,2020-06-21,POOL_TOU,18,43,0.22802,0.25342,0.0,-0.0,2.0,2.0,-0.025399999999999978,0.2007
summer,2020-06-21,POOL_TOU,18,44,0.22521,1.20528,0.0,0.0,2.0,2.0,-0.9800699999999999,0.2007
summer,2020-06-21,POOL_TOU,18,45,0.32366,0.38067,0.0,0.0,2.0,2.0,-0.057010000000000005,0.2007
summer,2020-06-21,POOL_TOU,18,46,0.5420499999999999,0.0,0.0,0.0,8.27,8.27,0.5420499999999999,0.2007
summer,2020-06-21,POOL_TOU,18,47,0.42457,0.2687,0.0,0.0,8.27,8.27,0.15587,0.2007
summer,2020-06-21,POOL_TOU,18,48,0.97361,0.0,0.0,-0.0,2.0,2.0,0.97361,0.2007
