Hour,Customer,Bus,ConnectedPhase,ConnectedVoltagePU,VUFPercent,VARealV,VAImagV,VAPU,VBRealV,VBImagV,VBPU,VCRealV,VCImagV,VCPU,Season,Date,Case
1,23,406,2,1.0389940055615543,0.11449488027112074,215.57009717647404,-125.8390889019432,1.0392787173740852,-216.37610676359463,-124.31086274000292,1.0389940055615543,0.9026434299819017,248.14597326486194,1.033183357923324,winter,2020-01-19,POOL_FLAT
1,24,458,3,1.0317232952250135,0.1546771310583316,215.7311943930066,-126.09100138797935,1.0403869109101123,-216.38435712333293,-124.47433197083251,1.0393630012197534,0.9159984939604953,247.79524741497312,1.0317232952250135,winter,2020-01-19,POOL_FLAT
1,25,502,1,1.0362133778957792,0.1064686122715628,215.04213384925364,-125.28297810638391,1.0362133778957792,-216.46083647058964,-124.07253929837574,1.0388061054747668,0.7655961084095835,248.34395117135992,1.0340057335470656,winter,2020-01-19,POOL_FLAT
1,26,522,2,1.0382594387344002,0.1379488723361969,215.58627926738822,-125.99099715077925,1.0396558901297557,-216.13597820624548,-124.37454770505677,1.0382594387344002,0.9535176296783857,247.68391097161282,1.0312603293429699,winter,2020-01-19,POOL_FLAT
1,27,539,3,1.0300520850163333,0.19796462760639758,215.68746470983712,-126.10602990880254,1.0402613044240434,-216.34649454028786,-124.4907024138821,1.0392603488788057,0.8354812601940796,247.39414224358313,1.0300520850163333,winter,2020-01-19,POOL_FLAT
1,28,556,3,1.0297647155174858,0.20733475547322738,215.68714537393637,-126.10699099855881,1.0402621763596267,-216.3468138761884,-124.49166350363836,1.039263497067592,0.8182023010601703,247.32517986708487,1.0297647155174858,winter,2020-01-19,POOL_FLAT
1,29,562,1,1.0366132999855375,0.10064416574203072,215.12002914359542,-125.34008280748066,1.0366132999855375,-216.422709086284,-124.05358499486603,1.038629134432054,0.7764558767699296,248.34713144391264,1.034019115191916,winter,2020-01-19,POOL_FLAT
1,30,563,1,1.0359110923194994,0.10967961880238808,214.98838181101874,-125.23101478882347,1.0359110923194994,-216.46154433634274,-124.07174357196455,1.0388070149279443,0.7648882426555242,248.344746897769,1.0340090375232553,winter,2020-01-19,POOL_FLAT
1,31,611,1,1.0366127653207355,0.10064682905964271,215.11993416468508,-125.33999074043683,1.0366127653207355,-216.42271033680396,-124.05358358529767,1.0386291360306694,0.7764546262500969,248.34713285348045,1.0340191210444623,winter,2020-01-19,POOL_FLAT
1,32,614,3,1.0310834782559293,0.14008297741421066,215.5472207542803,-125.96093681474116,1.0394523349837532,-216.11973415406547,-124.35660582618966,1.038163559874817,0.9478351112028488,247.64145678210735,1.0310834782559293,winter,2020-01-19,POOL_FLAT
1,33,619,3,1.0339278392224336,0.09896791833406236,215.1671977350904,-125.36728628869649,1.0368400088236984,-216.3747562037205,-124.04496251383873,1.0384380660347985,0.7927010140852291,248.32515755706237,1.0339278392224336,winter,2020-01-19,POOL_FLAT
1,34,629,1,1.0373567505317234,0.10507653599103152,215.240636530436,-125.48775383231025,1.0373567505317234,-216.44938317561326,-124.13655183943155,1.0388973025657628,0.800098689143857,248.29327240133267,1.0337951821782194,winter,2020-01-19,POOL_FLAT
1,35,639,2,1.038219241876124,0.091881226630527,215.17425145399798,-125.36544182153561,1.0368615185443983,-216.32270210962093,-124.03008856425275,1.038219241876124,0.8029584808092973,248.3399312065846,1.0339894874396327,winter,2020-01-19,POOL_FLAT
1,36,676,2,1.0383206710615418,0.09333313028927233,215.1635509626333,-125.36584556286734,1.0368238697487169,-216.34781880901005,-124.03525869611053,1.0383206710615418,0.7926986912184851,248.34222095250124,1.033998883704253,winter,2020-01-19,POOL_FLAT
1,37,682,2,1.0383514877494429,0.09423385875839699,215.16344458523673,-125.36586745995109,1.0368235329564173,-216.35514961016057,-124.03735316462756,1.0383514877494429,0.7925923138220246,248.34219905541752,1.0339987911207236,winter,2020-01-19,POOL_FLAT
1,38,688,2,1.0378810386646797,0.13624285380407009,215.49842503737753,-125.92481049108392,1.039201034532961,-216.06057444147626,-124.32336502508971,1.0378810386646797,0.9433253506430135,247.61300441675976,1.0309649436160748,winter,2020-01-19,POOL_FLAT
1,39,701,3,1.030502303010703,0.1452001619911992,215.48782369424976,-125.92845246002138,1.0391705754132965,-216.0207084630334,-124.32450853803788,1.0377395485985794,0.944820469332578,247.50188194499287,1.030502303010703,winter,2020-01-19,POOL_FLAT
1,40,702,2,1.0374438462384292,0.14189441493326407,215.49580451056954,-125.93758734252424,1.0392184546783836,-215.94385845038553,-124.31565497654292,1.0374438462384292,0.9696517220982453,247.47343777550884,1.0303842740956983,winter,2020-01-19,POOL_FLAT
1,41,755,2,1.036473151283739,0.15083050485874755,215.54051193031208,-125.99062091170104,1.039490582899517,-215.67193902959946,-124.32062617992855,1.036473151283739,1.017292413703215,247.2206504090415,1.0293325779314335,winter,2020-01-19,POOL_FLAT
1,42,778,3,1.0305261150889315,0.14442344514863326,215.48785020231958,-125.92837283535206,1.039170503433167,-216.02068195496744,-124.3244289133678,1.0377392875732916,0.9462556157517737,247.50759563452843,1.0305261150889315,winter,2020-01-19,POOL_FLAT
1,43,780,3,1.0277699486457226,0.18969075986335282,215.56384346458594,-126.0405804352906,1.0396794284486137,-215.58062251604835,-124.35877645403384,1.0362231324737683,0.9875805887234261,246.84545915963992,1.0277699486457226,winter,2020-01-19,POOL_FLAT
1,44,785,2,1.0378816216446787,0.13247165352391388,215.57458461504154,-125.97882529214523,1.0395882805793313,-216.04883774096217,-124.34404061540462,1.0378816216446787,0.9553830162926902,247.67186239838003,1.0312101944021341,winter,2020-01-19,POOL_FLAT
1,45,813,2,1.0365266339308772,0.15156517240256795,215.54032791076176,-125.9906604086186,1.0394900044226199,-215.68461185441,-124.32436258737852,1.0365266339308772,1.0171083941528125,247.22061091212393,1.029332410331646,winter,2020-01-19,POOL_FLAT
1,46,817,1,1.0378756407711418,0.127122848853172,215.26133796726344,-125.69956622060792,1.0378756407711418,-216.07823138242614,-124.31967956839286,1.037937107206991,0.9370455989567286,247.60486099815617,1.0309309387775698,winter,2020-01-19,POOL_FLAT
1,47,835,3,1.0274968648854255,0.19861059438175452,215.56353936746513,-126.04149355216693,1.0396802544343788,-215.5809266131688,-124.3596895709109,1.0362261289123704,0.9711150474363694,246.77993534547332,1.0274968648854255,winter,2020-01-19,POOL_FLAT
1,48,860,1,1.037622845832674,0.12642474628495887,215.21647022120746,-125.65599641567378,1.037622845832674,-216.07882204100366,-124.31901259007418,1.037937853950133,0.9364549403776129,247.60552797647347,1.0309337064738335,winter,2020-01-19,POOL_FLAT
1,49,861,1,1.0377610288158012,0.12674007664692755,215.24099579962652,-125.67981291574124,1.0377610288158012,-216.0784991760221,-124.31937717903376,1.0379374457776889,0.9367778053592235,247.60516338751387,1.0309321935730065,winter,2020-01-19,POOL_FLAT
1,50,886,2,1.0336236725141592,0.14820518040412264,215.6914874314418,-125.97538670560276,1.0400013274319635,-214.97553391887755,-124.1581849699605,1.0336236725141592,1.1813578951597035,247.09155743282443,1.0287981322005444,winter,2020-01-19,POOL_FLAT
