date,Discharge(Wh),Charge(Wh),Production(Wh),Consumption(Wh),Feed-in(Wh),From grid(Wh),State of Charge(%),Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-12-13 12:10:00,0.0,7.72,2.22,84.98,0.0,90.48,9.0,0.0,463.2,133.20000000000002,5098.8,0.0,5428.8
2020-12-13 12:11:00,0.0,7.92,2.42,85.08,0.0,90.58,9.0,0.0,475.2,145.2,5104.8,0.0,5434.8
2020-12-13 12:12:00,0.0,8.1,2.62,89.13,0.0,94.61,9.0,0.0,486.0,157.20000000000002,5347.8,0.0,5676.6
2020-12-13 12:13:00,0.0,8.37,2.85,92.75,0.0,98.27,9.0,0.0,502.19999999999993,171.0,5565.0,0.0,5896.2
2020-12-13 12:14:00,0.0,8.72,3.22,129.42,0.0,134.92,9.0,0.0,523.2,193.20000000000002,7765.199999999999,0.0,8095.199999999999
2020-12-13 12:15:00,0.0,8.58,3.07,123.05,0.0,128.56,9.0,0.0,514.8000000000001,184.2,7383.0,0.0,7713.6
2020-12-13 12:16:00,0.0,7.9,2.42,124.67,0.0,130.15,9.0,0.0,474.0,145.2,7480.2,0.0,7809.0
2020-12-13 12:17:00,0.0,7.52,2.05,123.33,0.0,128.8,9.0,0.0,451.2,122.99999999999999,7399.8,0.0,7728.000000000001
2020-12-13 12:18:00,0.0,7.85,2.35,96.98,0.0,102.48,9.0,0.0,471.0,141.0,5818.8,0.0,6148.8
2020-12-13 12:19:00,0.0,8.18,2.67,93.92,0.0,99.43,9.0,0.0,490.8,160.2,5635.2,0.0,5965.8
2020-12-13 12:20:00,0.0,8.22,2.72,120.33,0.0,125.83,9.0,0.0,493.20000000000005,163.20000000000002,7219.8,0.0,7549.8
2020-12-13 12:21:00,1.28,0.0,2.03,126.1,0.0,122.79,10.0,76.8,0.0,121.79999999999998,7566.0,0.0,7367.400000000001
2020-12-13 12:22:00,0.0,0.0,1.55,123.93,0.0,122.38,10.0,0.0,0.0,93.0,7435.8,0.0,7342.8
2020-12-13 12:23:00,0.0,0.0,1.67,125.48,0.0,123.81,10.0,0.0,0.0,100.2,7528.8,0.0,7428.6
2020-12-13 12:24:00,0.0,0.0,1.72,124.48,0.0,122.76,10.0,0.0,0.0,103.2,7468.8,0.0,7365.6
2020-12-13 12:25:00,0.0,0.0,1.88,108.45,0.0,106.57,10.0,0.0,0.0,112.8,6507.0,0.0,6394.2
2020-12-13 12:26:00,0.0,0.0,2.35,98.02,0.0,95.67,10.0,0.0,0.0,141.0,5881.2,0.0,5740.2
2020-12-13 12:27:00,0.0,0.0,2.87,94.87,0.0,92.0,10.0,0.0,0.0,172.20000000000002,5692.200000000001,0.0,5520.0
2020-12-13 12:28:00,0.0,0.0,3.0,90.1,0.0,87.1,10.0,0.0,0.0,180.0,5406.0,0.0,5226.0
2020-12-13 12:29:00,0.0,0.0,2.45,90.03,0.0,87.58,10.0,0.0,0.0,147.0,5401.8,0.0,5254.8
2020-12-13 12:30:00,0.0,0.0,2.08,89.35,0.0,87.27,10.0,0.0,0.0,124.80000000000001,5361.0,0.0,5236.2
2020-12-13 12:31:00,0.0,0.0,2.05,89.45,0.0,87.4,10.0,0.0,0.0,122.99999999999999,5367.0,0.0,5244.0
2020-12-13 12:32:00,0.0,0.03,2.05,89.38,0.0,87.36,10.0,0.0,1.8,122.99999999999999,5362.8,0.0,5241.6
2020-12-13 12:33:00,0.0,0.0,2.13,89.92,0.0,87.79,10.0,0.0,0.0,127.8,5395.2,0.0,5267.400000000001
2020-12-13 12:34:00,0.0,0.0,2.22,90.13,0.0,87.91,10.0,0.0,0.0,133.20000000000002,5407.8,0.0,5274.599999999999
2020-12-13 12:35:00,0.0,0.0,2.53,93.95,0.0,91.42,10.0,0.0,0.0,151.79999999999998,5637.0,0.0,5485.2
2020-12-13 12:36:00,0.0,0.0,2.9,118.53,0.0,115.63,10.0,0.0,0.0,174.0,7111.8,0.0,6937.8
2020-12-13 12:37:00,0.0,0.0,3.33,118.92,0.0,115.59,10.0,0.0,0.0,199.8,7135.2,0.0,6935.400000000001
2020-12-13 12:38:00,0.0,0.0,3.85,99.48,0.0,95.63,10.0,0.0,0.0,231.0,5968.8,0.0,5737.8
2020-12-13 12:39:00,0.0,0.0,3.5,55.73,0.0,52.23,10.0,0.0,0.0,210.0,3343.7999999999997,0.0,3133.7999999999997
2020-12-13 12:40:00,0.0,0.0,2.83,66.93,0.0,64.1,10.0,0.0,0.0,169.8,4015.8000000000006,0.0,3845.9999999999995
2020-12-13 12:41:00,0.0,0.0,2.87,89.92,0.0,87.05,10.0,0.0,0.0,172.20000000000002,5395.2,0.0,5223.0
2020-12-13 12:42:00,0.0,0.0,3.87,64.07,0.0,60.2,10.0,0.0,0.0,232.20000000000002,3844.2,0.0,3612.0
2020-12-13 12:43:00,0.0,0.0,5.23,56.92,0.0,51.69,10.0,0.0,0.0,313.8,3415.2000000000003,0.0,3101.4
2020-12-13 12:44:00,0.0,0.0,4.62,55.52,0.0,50.9,10.0,0.0,0.0,277.2,3331.2000000000003,0.0,3054.0
2020-12-13 12:45:00,0.0,0.0,3.95,55.62,0.0,51.67,10.0,0.0,0.0,237.0,3337.2,0.0,3100.2000000000003
2020-12-13 12:46:00,0.0,0.0,3.57,55.32,0.0,51.75,10.0,0.0,0.0,214.2,3319.2000000000003,0.0,3105.0
2020-12-13 12:47:00,0.0,0.0,3.03,55.17,0.0,52.14,10.0,0.0,0.0,181.79999999999998,3310.2000000000003,0.0,3128.4
2020-12-13 12:48:00,0.0,0.0,2.08,65.35,0.0,63.27,10.0,0.0,0.0,124.80000000000001,3920.9999999999995,0.0,3796.2000000000003
2020-12-13 12:49:00,0.0,0.0,1.42,74.45,0.0,73.03,10.0,0.0,0.0,85.2,4467.0,0.0,4381.8
2020-12-13 12:50:00,0.0,0.0,1.25,71.4,0.0,70.15,10.0,0.0,0.0,75.0,4284.0,0.0,4209.0
2020-12-13 12:51:00,0.0,0.0,1.72,68.23,0.0,66.51,10.0,0.0,0.0,103.2,4093.8,0.0,3990.6000000000004
2020-12-13 12:52:00,0.0,0.0,2.12,73.75,0.0,71.63,10.0,0.0,0.0,127.2,4425.0,0.0,4297.8
2020-12-13 12:53:00,0.0,0.0,1.23,99.03,0.0,97.8,10.0,0.0,0.0,73.8,5941.8,0.0,5868.0
2020-12-13 12:54:00,0.0,0.03,0.33,113.58,0.0,113.28,10.0,0.0,1.8,19.8,6814.8,0.0,6796.8
2020-12-13 12:55:00,0.0,0.0,0.15,105.23,0.0,105.08,10.0,0.0,0.0,9.0,6313.8,0.0,6304.8
2020-12-13 12:56:00,0.0,0.0,0.17,105.5,0.0,105.33,10.0,0.0,0.0,10.200000000000001,6330.0,0.0,6319.8
2020-12-13 12:57:00,0.0,0.0,0.37,105.28,0.0,104.91,10.0,0.0,0.0,22.2,6316.8,0.0,6294.599999999999
2020-12-13 12:58:00,0.0,0.0,0.8,88.68,0.0,87.88,10.0,0.0,0.0,48.0,5320.8,0.0,5272.8
2020-12-13 12:59:00,0.0,0.0,1.18,86.28,0.0,85.1,10.0,0.0,0.0,70.8,5176.8,0.0,5106.0
2020-12-13 13:00:00,0.0,0.0,1.68,105.7,0.0,104.02,10.0,0.0,0.0,100.8,6342.0,0.0,6241.2
2020-12-13 13:01:00,0.0,0.0,1.63,97.47,0.0,95.84,10.0,0.0,0.0,97.8,5848.2,0.0,5750.400000000001
2020-12-13 13:02:00,0.0,0.0,0.78,76.98,0.0,76.2,10.0,0.0,0.0,46.800000000000004,4618.8,0.0,4572.0
2020-12-13 13:03:00,0.0,0.0,0.48,90.22,0.0,89.74,10.0,0.0,0.0,28.8,5413.2,0.0,5384.4
2020-12-13 13:04:00,0.0,0.0,0.52,71.5,0.0,70.98,10.0,0.0,0.0,31.200000000000003,4290.0,0.0,4258.8
2020-12-13 13:05:00,0.0,0.0,0.48,89.25,0.0,88.77,10.0,0.0,0.0,28.8,5355.0,0.0,5326.2
2020-12-13 13:06:00,0.0,0.0,0.4,74.47,0.0,74.07,10.0,0.0,0.0,24.0,4468.2,0.0,4444.2
2020-12-13 13:07:00,0.0,0.0,0.73,91.97,0.0,91.24,10.0,0.0,0.0,43.8,5518.2,0.0,5474.4
2020-12-13 13:08:00,0.0,0.0,1.38,87.12,0.0,85.74,10.0,0.0,0.0,82.8,5227.200000000001,0.0,5144.4
2020-12-13 13:09:00,0.0,0.03,1.1,78.75,0.0,77.68,10.0,0.0,1.8,66.0,4725.0,0.0,4660.8
2020-12-13 13:10:00,0.0,0.0,0.45,88.62,0.0,88.17,10.0,0.0,0.0,27.0,5317.200000000001,0.0,5290.2
2020-12-13 13:11:00,0.0,0.0,0.5,85.63,0.0,85.13,10.0,0.0,0.0,30.0,5137.8,0.0,5107.8
2020-12-13 13:12:00,0.0,0.03,0.27,73.58,0.0,73.34,10.0,0.0,1.8,16.200000000000003,4414.8,0.0,4400.400000000001
2020-12-13 13:13:00,0.0,0.43,0.0,46.83,0.0,47.26,10.0,0.0,25.8,0.0,2809.7999999999997,0.0,2835.6
2020-12-13 13:14:00,0.0,0.38,0.0,30.57,0.0,30.95,10.0,0.0,22.8,0.0,1834.2,0.0,1857.0
2020-12-13 13:15:00,0.0,0.0,0.0,31.53,0.0,31.53,10.0,0.0,0.0,0.0,1891.8000000000002,0.0,1891.8000000000002
2020-12-13 13:16:00,0.0,0.0,0.0,41.3,0.0,41.3,10.0,0.0,0.0,0.0,2478.0,0.0,2478.0
2020-12-13 13:17:00,0.0,0.0,0.0,27.28,0.0,27.28,10.0,0.0,0.0,0.0,1636.8000000000002,0.0,1636.8000000000002
2020-12-13 13:18:00,0.0,0.05,0.0,24.3,0.0,24.35,10.0,0.0,3.0,0.0,1458.0,0.0,1461.0
2020-12-13 13:19:00,0.0,0.13,0.0,24.35,0.0,24.48,10.0,0.0,7.800000000000001,0.0,1461.0,0.0,1468.8
2020-12-13 13:20:00,0.0,0.1,0.0,24.2,0.0,24.3,10.0,0.0,6.0,0.0,1452.0,0.0,1458.0
2020-12-13 13:21:00,0.0,0.0,0.0,24.08,0.0,24.08,10.0,0.0,0.0,0.0,1444.8,0.0,1444.8
2020-12-13 13:22:00,0.03,0.0,0.0,24.1,0.0,24.07,10.0,1.8,0.0,0.0,1446.0,0.0,1444.2
2020-12-13 13:23:00,0.03,0.0,0.0,24.15,0.0,24.12,10.0,1.8,0.0,0.0,1449.0,0.0,1447.2
2020-12-13 13:24:00,0.0,0.0,0.05,24.12,0.0,24.07,10.0,0.0,0.0,3.0,1447.2,0.0,1444.2
2020-12-13 13:25:00,0.0,0.05,0.0,24.08,0.0,24.13,10.0,0.0,3.0,0.0,1444.8,0.0,1447.8
2020-12-13 13:26:00,0.0,0.08,0.0,23.97,0.0,24.05,10.0,0.0,4.8,0.0,1438.2,0.0,1443.0
2020-12-13 13:27:00,0.0,0.1,0.0,24.23,0.0,24.33,10.0,0.0,6.0,0.0,1453.8,0.0,1459.8
2020-12-13 13:28:00,0.0,0.12,0.0,25.77,0.0,25.89,10.0,0.0,7.2,0.0,1546.2,0.0,1553.4
2020-12-13 13:29:00,0.0,0.03,0.52,29.53,0.0,29.04,10.0,0.0,1.8,31.200000000000003,1771.8000000000002,0.0,1742.3999999999999
2020-12-13 13:30:00,0.0,0.0,1.37,24.9,0.0,23.53,10.0,0.0,0.0,82.2,1494.0,0.0,1411.8000000000002
2020-12-13 13:31:00,0.0,0.0,2.52,27.72,0.0,25.2,10.0,0.0,0.0,151.20000000000002,1663.2,0.0,1512.0
2020-12-13 13:32:00,0.0,0.0,3.52,23.58,0.0,20.06,10.0,0.0,0.0,211.20000000000002,1414.8,0.0,1203.6
2020-12-13 13:33:00,0.0,0.0,4.55,21.93,0.0,17.38,10.0,0.0,0.0,273.0,1315.8,0.0,1042.8
2020-12-13 13:34:00,0.0,0.0,6.47,22.63,0.0,16.16,10.0,0.0,0.0,388.2,1357.8,0.0,969.6
2020-12-13 13:35:00,0.0,0.0,6.63,22.68,0.0,16.05,10.0,0.0,0.0,397.8,1360.8,0.0,963.0
2020-12-13 13:36:00,0.0,0.0,4.68,22.7,0.0,18.02,10.0,0.0,0.0,280.8,1362.0,0.0,1081.2
2020-12-13 13:37:00,0.0,0.0,3.4,22.52,0.0,19.12,10.0,0.0,0.0,204.0,1351.2,0.0,1147.2
2020-12-13 13:38:00,0.0,0.0,2.62,22.25,0.0,19.63,10.0,0.0,0.0,157.20000000000002,1335.0,0.0,1177.8
2020-12-13 13:39:00,0.0,0.0,2.02,22.35,0.0,20.33,10.0,0.0,0.0,121.2,1341.0,0.0,1219.8
2020-12-13 13:40:00,0.0,0.0,2.03,22.2,0.0,20.17,10.0,0.0,0.0,121.79999999999998,1332.0,0.0,1210.2
2020-12-13 13:41:00,0.0,0.05,1.53,21.93,0.0,20.45,10.0,0.0,3.0,91.8,1315.8,0.0,1227.0
2020-12-13 13:42:00,0.0,0.0,1.38,21.7,0.0,20.32,10.0,0.0,0.0,82.8,1302.0,0.0,1219.2
2020-12-13 13:43:00,0.0,0.0,1.0,21.77,0.0,20.77,10.0,0.0,0.0,60.0,1306.2,0.0,1246.2
2020-12-13 13:44:00,0.0,0.0,0.68,22.15,0.0,21.47,10.0,0.0,0.0,40.800000000000004,1329.0,0.0,1288.2
2020-12-13 13:45:00,0.0,0.0,0.58,26.3,0.0,25.72,10.0,0.0,0.0,34.8,1578.0,0.0,1543.2
2020-12-13 13:46:00,0.0,0.03,0.55,32.5,0.0,31.98,10.0,0.0,1.8,33.0,1950.0,0.0,1918.8
2020-12-13 13:47:00,0.0,0.0,0.72,27.02,0.0,26.3,10.0,0.0,0.0,43.199999999999996,1621.2,0.0,1578.0
2020-12-13 13:48:00,0.0,0.0,1.9,21.95,0.0,20.05,10.0,0.0,0.0,114.0,1317.0,0.0,1203.0
2020-12-13 13:49:00,0.0,0.0,2.63,22.07,0.0,19.44,10.0,0.0,0.0,157.79999999999998,1324.2,0.0,1166.4
2020-12-13 13:50:00,0.0,0.0,1.42,22.3,0.0,20.88,10.0,0.0,0.0,85.2,1338.0,0.0,1252.8
2020-12-13 13:51:00,0.0,0.0,0.63,22.77,0.0,22.14,10.0,0.0,0.0,37.800000000000004,1366.2,0.0,1328.4
2020-12-13 13:52:00,0.0,0.0,0.5,22.82,0.0,22.32,10.0,0.0,0.0,30.0,1369.2,0.0,1339.2
2020-12-13 13:53:00,0.0,0.0,0.68,22.63,0.0,21.95,10.0,0.0,0.0,40.800000000000004,1357.8,0.0,1317.0
2020-12-13 13:54:00,0.0,0.03,0.52,21.98,0.0,21.49,10.0,0.0,1.8,31.200000000000003,1318.8,0.0,1289.3999999999999
2020-12-13 13:55:00,0.0,0.0,1.12,22.22,0.0,21.1,10.0,0.0,0.0,67.2,1333.2,0.0,1266.0
2020-12-13 13:56:00,0.0,0.0,1.3,22.37,0.0,21.07,10.0,0.0,0.0,78.0,1342.2,0.0,1264.2
2020-12-13 13:57:00,0.0,0.0,1.33,22.7,0.0,21.37,10.0,0.0,0.0,79.80000000000001,1362.0,0.0,1282.2
2020-12-13 13:58:00,0.0,0.0,1.58,25.6,0.0,24.02,10.0,0.0,0.0,94.80000000000001,1536.0,0.0,1441.2
2020-12-13 13:59:00,0.0,0.0,2.03,28.1,0.0,26.07,10.0,0.0,0.0,121.79999999999998,1686.0,0.0,1564.2
2020-12-13 14:00:00,0.0,0.0,1.43,23.72,0.0,22.29,10.0,0.0,0.0,85.8,1423.2,0.0,1337.3999999999999
2020-12-13 14:01:00,0.03,0.0,1.9,31.32,0.0,29.39,10.0,1.8,0.0,114.0,1879.2,0.0,1763.4
2020-12-13 14:02:00,0.0,0.0,2.68,32.4,0.0,29.72,10.0,0.0,0.0,160.8,1944.0,0.0,1783.2
2020-12-13 14:03:00,0.0,0.0,2.4,31.8,0.0,29.4,10.0,0.0,0.0,144.0,1908.0,0.0,1764.0
2020-12-13 14:04:00,0.0,0.0,1.62,29.75,0.0,28.13,10.0,0.0,0.0,97.2,1785.0,0.0,1687.8
2020-12-13 14:05:00,0.38,0.0,0.27,5.27,0.0,4.62,10.0,22.8,0.0,16.200000000000003,316.2,0.0,277.2
2020-12-13 14:06:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:07:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:08:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:09:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:10:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:11:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:12:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:13:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:14:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:15:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:16:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:17:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:18:00,0.43,0.0,0.0,0.0,0.0,0.0,10.0,25.8,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:19:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:20:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:21:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:22:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:23:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:24:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:25:00,0.43,0.0,0.0,0.0,0.0,0.0,10.0,25.8,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:26:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:27:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:28:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:29:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:30:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:31:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:32:00,0.42,0.0,0.0,0.0,0.0,0.0,10.0,25.2,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:33:00,0.43,0.0,0.0,0.0,0.0,0.0,10.0,25.8,0.0,0.0,0.0,0.0,0.0
2020-12-13 14:34:00,0.17,0.0,0.0,34.42,0.0,34.25,10.0,10.200000000000001,0.0,0.0,2065.2000000000003,0.0,2055.0
2020-12-13 14:35:00,0.0,0.0,0.0,66.37,0.0,66.37,10.0,0.0,0.0,0.0,3982.2000000000003,0.0,3982.2000000000003
2020-12-13 14:36:00,0.0,0.0,0.0,70.57,0.0,70.57,10.0,0.0,0.0,0.0,4234.2,0.0,4234.2
2020-12-13 14:37:00,0.0,0.0,0.0,69.12,0.0,69.12,10.0,0.0,0.0,0.0,4147.200000000001,0.0,4147.200000000001
2020-12-13 14:38:00,0.0,0.0,0.0,66.47,0.0,66.47,10.0,0.0,0.0,0.0,3988.2,0.0,3988.2
2020-12-13 14:39:00,0.0,0.0,0.0,66.67,0.0,66.67,10.0,0.0,0.0,0.0,4000.2000000000003,0.0,4000.2000000000003
2020-12-13 14:40:00,0.0,0.0,0.0,66.17,0.0,66.17,10.0,0.0,0.0,0.0,3970.2000000000003,0.0,3970.2000000000003
2020-12-13 14:41:00,0.0,0.0,0.0,64.28,0.0,64.28,10.0,0.0,0.0,0.0,3856.8,0.0,3856.8
2020-12-13 14:42:00,0.0,0.0,0.0,104.77,0.0,104.77,10.0,0.0,0.0,0.0,6286.2,0.0,6286.2
2020-12-13 14:43:00,0.0,0.0,0.0,112.25,0.0,112.25,10.0,0.0,0.0,0.0,6735.0,0.0,6735.0
2020-12-13 14:44:00,0.0,0.05,0.0,93.67,0.0,93.72,10.0,0.0,3.0,0.0,5620.2,0.0,5623.2
2020-12-13 14:45:00,0.0,0.07,0.0,65.27,0.0,65.34,10.0,0.0,4.2,0.0,3916.2,0.0,3920.4
2020-12-13 14:46:00,0.03,0.0,0.32,79.72,0.0,79.37,10.0,1.8,0.0,19.2,4783.2,0.0,4762.200000000001
2020-12-13 14:47:00,0.0,0.0,0.37,92.35,0.0,91.98,10.0,0.0,0.0,22.2,5541.0,0.0,5518.8
2020-12-13 14:48:00,0.0,0.03,0.05,101.03,0.0,101.01,10.0,0.0,1.8,3.0,6061.8,0.0,6060.6
2020-12-13 14:49:00,0.0,0.22,0.0,101.63,0.0,101.85,10.0,0.0,13.200000000000001,0.0,6097.8,0.0,6111.0
2020-12-13 14:50:00,0.0,0.27,0.0,94.6,0.0,94.87,10.0,0.0,16.200000000000003,0.0,5676.0,0.0,5692.200000000001
2020-12-13 14:51:00,0.0,0.0,0.0,108.75,0.0,108.75,10.0,0.0,0.0,0.0,6525.0,0.0,6525.0
2020-12-13 14:52:00,0.0,0.0,0.0,90.62,0.0,90.62,10.0,0.0,0.0,0.0,5437.200000000001,0.0,5437.200000000001
2020-12-13 14:53:00,0.0,0.0,0.0,90.6,0.0,90.6,10.0,0.0,0.0,0.0,5436.0,0.0,5436.0
2020-12-13 14:54:00,0.0,0.0,0.03,80.95,0.0,80.92,10.0,0.0,0.0,1.8,4857.0,0.0,4855.2
2020-12-13 14:55:00,0.0,0.0,0.0,114.3,0.0,114.3,10.0,0.0,0.0,0.0,6858.0,0.0,6858.0
2020-12-13 14:56:00,0.0,0.0,0.0,104.32,0.0,104.32,10.0,0.0,0.0,0.0,6259.2,0.0,6259.2
2020-12-13 14:57:00,0.0,0.0,0.0,78.97,0.0,78.97,10.0,0.0,0.0,0.0,4738.2,0.0,4738.2
2020-12-13 14:58:00,0.0,0.0,0.0,73.73,0.0,73.73,10.0,0.0,0.0,0.0,4423.8,0.0,4423.8
2020-12-13 14:59:00,0.0,0.0,0.0,81.4,0.0,81.4,10.0,0.0,0.0,0.0,4884.0,0.0,4884.0
2020-12-13 15:00:00,0.0,0.0,0.0,84.07,0.0,84.07,10.0,0.0,0.0,0.0,5044.2,0.0,5044.2
2020-12-13 15:01:00,0.0,0.0,0.0,77.22,0.0,77.22,10.0,0.0,0.0,0.0,4633.2,0.0,4633.2
2020-12-13 15:02:00,0.0,0.0,0.0,81.18,0.0,81.18,10.0,0.0,0.0,0.0,4870.8,0.0,4870.8
2020-12-13 15:03:00,0.0,0.0,0.0,68.78,0.0,68.78,10.0,0.0,0.0,0.0,4126.8,0.0,4126.8
2020-12-13 15:04:00,0.0,0.0,0.0,54.77,0.0,54.77,10.0,0.0,0.0,0.0,3286.2000000000003,0.0,3286.2000000000003
2020-12-13 15:05:00,0.0,0.0,0.0,82.13,0.0,82.13,10.0,0.0,0.0,0.0,4927.8,0.0,4927.8
2020-12-13 15:06:00,0.0,0.05,0.0,62.75,0.0,62.8,10.0,0.0,3.0,0.0,3765.0,0.0,3768.0
2020-12-13 15:07:00,0.0,0.05,0.0,51.87,0.0,51.92,10.0,0.0,3.0,0.0,3112.2,0.0,3115.2000000000003
2020-12-13 15:08:00,0.0,0.12,0.0,82.98,0.0,83.1,10.0,0.0,7.2,0.0,4978.8,0.0,4986.0
2020-12-13 15:09:00,0.0,0.13,0.0,52.43,0.0,52.56,10.0,0.0,7.800000000000001,0.0,3145.8,0.0,3153.6000000000004
2020-12-13 15:10:00,0.0,0.15,0.0,61.8,0.0,61.95,10.0,0.0,9.0,0.0,3708.0,0.0,3717.0
2020-12-13 15:11:00,0.0,0.1,0.0,51.98,0.0,52.08,10.0,0.0,6.0,0.0,3118.7999999999997,0.0,3124.7999999999997
2020-12-13 15:12:00,0.0,0.13,0.0,62.25,0.0,62.38,10.0,0.0,7.800000000000001,0.0,3735.0,0.0,3742.8
2020-12-13 15:13:00,0.0,0.13,0.0,93.08,0.0,93.21,10.0,0.0,7.800000000000001,0.0,5584.8,0.0,5592.599999999999
2020-12-13 15:14:00,0.0,0.13,0.0,88.63,0.0,88.76,10.0,0.0,7.800000000000001,0.0,5317.8,0.0,5325.6
2020-12-13 15:15:00,0.0,0.13,0.0,75.07,0.0,75.2,10.0,0.0,7.800000000000001,0.0,4504.2,0.0,4512.0
2020-12-13 15:16:00,0.0,0.13,0.0,54.23,0.0,54.36,10.0,0.0,7.800000000000001,0.0,3253.7999999999997,0.0,3261.6
2020-12-13 15:17:00,0.0,0.22,0.0,59.18,0.0,59.4,10.0,0.0,13.200000000000001,0.0,3550.8,0.0,3564.0
2020-12-13 15:18:00,0.0,0.08,0.05,56.3,0.0,56.33,10.0,0.0,4.8,3.0,3378.0,0.0,3379.7999999999997
2020-12-13 15:19:00,0.0,0.0,0.85,61.95,0.0,61.1,10.0,0.0,0.0,51.0,3717.0,0.0,3666.0
2020-12-13 15:20:00,0.0,0.0,1.83,48.43,0.0,46.6,10.0,0.0,0.0,109.80000000000001,2905.8,0.0,2796.0
2020-12-13 15:21:00,0.0,0.0,2.03,51.73,0.0,49.7,10.0,0.0,0.0,121.79999999999998,3103.7999999999997,0.0,2982.0
2020-12-13 15:22:00,0.0,0.0,2.12,51.6,0.0,49.48,10.0,0.0,0.0,127.2,3096.0,0.0,2968.7999999999997
2020-12-13 15:23:00,0.0,0.0,2.0,51.85,0.0,49.85,10.0,0.0,0.0,120.0,3111.0,0.0,2991.0
2020-12-13 15:24:00,0.0,0.0,2.08,47.98,0.0,45.9,10.0,0.0,0.0,124.80000000000001,2878.7999999999997,0.0,2754.0
2020-12-13 15:25:00,0.0,0.0,1.83,22.62,0.0,20.79,10.0,0.0,0.0,109.80000000000001,1357.2,0.0,1247.3999999999999
2020-12-13 15:26:00,0.0,0.0,1.72,22.9,0.0,21.18,10.0,0.0,0.0,103.2,1374.0,0.0,1270.8
2020-12-13 15:27:00,0.0,0.0,1.28,27.37,0.0,26.09,10.0,0.0,0.0,76.8,1642.2,0.0,1565.4
2020-12-13 15:28:00,0.0,0.0,0.8,25.9,0.0,25.1,10.0,0.0,0.0,48.0,1554.0,0.0,1506.0
2020-12-13 15:29:00,0.0,0.0,0.9,22.57,0.0,21.67,10.0,0.0,0.0,54.0,1354.2,0.0,1300.2
2020-12-13 15:30:00,0.0,0.0,1.42,22.98,0.0,21.56,10.0,0.0,0.0,85.2,1378.8,0.0,1293.6
