Day,CapRatio,CapKW,Status,Feasible,BillEUR,PeakKW,NightPeakKW,DaytimePeakKW,PaperSavingsPercent,EngineeringSavingsPercent,BatteryThroughputKWh,CapViolationKW,BillPenaltyVsVppEUR,BillPenaltyPercentOfVpp,PaperSavingsSacrificePP,PeakReductionVsVppKW,PeakReductionVsVppPercent,PeakReductionVsLexKW,BillPenaltyVsLexEUR,MarginalCostEURPerKW,MarginalCostReferenceRatio,IsKnee,KneeChordDistance,MaximumRelativeMipGapPercent,WallTimeSeconds,EnergyBalanceResidualKW,TerminalSocErrorKWh
2020-01-15,1.5,34.285881,ok,1,29.2608774081312,34.285881,34.285881,7.89083601292507,39.5947482060388,35.0780950873314,322.266795707493,7.105427357601e-15,9.9475983006414e-14,3.39962406522955e-13,0,50.2655732105263,59.4496850230028,-7.3005551119923,9.9475983006414e-14,0,2,0,0.252538136138053,0,1.27179233333333,7.32747196252603e-15,0
2020-01-15,1.25,28.5715675,ok,1,29.2608774081312,28.5715675,28.5715675,8.59282,39.5947482060388,35.0780950873314,322.266795707492,7.105427357601e-15,9.9475983006414e-14,3.39962406522955e-13,0,55.9798867105263,66.2080708525023,-1.5862416119923,9.9475983006414e-14,0,1.5,1,0.378807204207079,0,1.25715616666667,2.22044604925031e-15,0
2020-01-15,1,22.857254,ok,1,32.226033512877,22.857254,22.857254,10.29368,33.4735715025062,28.4992225539317,243.833250864417,3.5527136788005e-15,2.9651561047459,10.133517404102,6.1211767035326,61.6942002105263,72.9664566820018,4.1280718880077,2.9651561047459,0.518899795180261,1.25,0,0.309855209066842,0,1.02203945833333,2.66453525910038e-15,0
2020-01-15,0.9,20.5715286,ok,1,33.9957101829954,20.5715286,20.5715286,11.37785,29.8203056293955,24.5727927719024,216.569694675557,3.5527136788005e-15,4.7348327748643,16.1814449677048,9.7744425766433,63.9799256105263,75.6698110138017,6.4137972880077,4.7348327748643,0.774229778484502,1,0,0.243850197879162,0,0.821567958333333,1.19348975147204e-15,0
2020-01-15,0.8,18.2858032,ok,1,35.9477211111185,18.2858032,18.2858032,16.5153125,25.7906345442396,20.241813010206,176.147479376447,3.5527136788005e-15,6.6868437029874,22.8525057868881,13.8041136617992,66.2656510105263,78.3731653456015,8.6995226880077,6.6868437029874,0.854000628475798,0.9,0,0.165840595213084,0,1.05715833333333,1.17683640610267e-14,0
2020-01-15,0.7,16.0000778,ok,1,37.9334840341888,16.0000778,16.0000778,16.0000778,21.6912868829204,15.8359467789068,139.109087857552,7.105427357601e-15,8.6726066260577,29.6389151462961,17.9034613231184,68.5513764105263,81.0765196774013,10.9852480880077,8.6726066260577,0.868767054463455,0.8,0,0.0856088160051088,0,2.02844808333333,5.77315972805081e-15,0
2020-01-15,0.6,13.7143524,ok,1,40.0009172095483,13.7143524,13.7143524,13.7143524,17.4233416746172,11.2488765365535,104.882349103573,1.4210854715202e-14,10.7400398014172,36.7044352485231,22.1714065314216,70.8371018105263,83.7798740092011,13.2709734880077,10.7400398014172,0.904497616100121,0.7,0,0,1.38203157474971e-14,1.56673779166667,1.62092561595273e-14,0
2020-01-15,0.5,11.428627,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.133081541666667,NaN,NaN
2020-01-16,2,61.368019,ok,1,39.1521338324814,61.368019,61.368019,16.9219115,30.4159387166085,27.4069914078552,320.134534480547,1.4210854715202e-14,0,0,9.9475983006414e-14,8.37707994736841,12.0109944265618,-32.4797677987548,0,NaN,NaN,0,0,0,1.349256125,5.49560397189452e-14,0
2020-01-16,1.5,46.02601425,ok,1,39.1521338324814,46.02601425,46.02601425,15.50838,30.4159387166086,27.4069914078552,320.134534480566,7.105427357601e-15,0,0,0,23.7190846973684,34.0082458199213,-17.1377630487548,0,0,2,0,0.235702260395516,0,0.892046291666667,1.33226762955019e-15,0
2020-01-16,1.25,38.355011875,ok,1,39.1521338324814,38.355011875,38.355011875,16.61547,30.4159387166086,27.4069914078553,320.134534480566,1.4210854715202e-14,0,0,0,31.3900870723684,45.0068715166011,-9.4667606737548,0,0,1.5,0,0.353553390593274,1.34946385601009e-14,1.09122304166667,1.83186799063151e-15,0
2020-01-16,1,30.6840095,ok,1,39.1521338324814,30.6840095,30.6840095,16.61547,30.4159387166086,27.4069914078552,320.134534480563,1.06581410364015e-14,0,0,0,39.0610894473684,56.0054972132809,-1.7957582987548,0,0,1.25,1,0.471404520791032,0,0.924947833333333,1.77635683940025e-15,0
2020-01-16,0.9,27.61560855,ok,1,40.0662628903761,27.61560855,27.61560855,18.29599,28.7912811013268,25.7120805036882,295.954228310509,1.06581410364015e-14,0.914129057894705,2.33481286564342,1.6246576152818,42.1294903973684,60.4049474919528,1.2726426512452,0.914129057894705,0.29791708215144,1,0,0.461738508722153,9.21927732168136e-15,0.938231916666667,8.88178419700125e-16,0
2020-01-16,0.8,24.5472076,ok,1,42.3660911141237,24.5472076,24.5472076,17.04327,24.7038566777373,21.4479080649319,248.967536606084,7.105427357601e-15,3.2139572816423,8.20889429780182,5.7120820388713,45.1978913473684,64.8043977706247,4.3410436012452,3.2139572816423,0.749520112013913,0.9,0,0.365961384327188,5.32298262259651e-07,0.689708541666667,9.43689570931383e-16,0
2020-01-16,0.7,21.47880665,ok,1,44.977037176141,21.47880665,21.47880665,21.47880665,20.0634906745869,16.6068837998276,193.76070533625,3.5527136788005e-15,5.82490334365961,14.8776139982111,10.3524480420217,48.2662922973684,69.2038480492966,7.4094445512452,5.82490334365961,0.850914239880321,0.8,0,0.250850551882105,6.83962116082504e-07,0.6642455,2.22044604925031e-15,0
