Dataset,Day,CaseId,CaseKind,Strategy,Status,ErrorIdentifier,ErrorMessage,CapRatio,CapKW,DemandChargeEURPerKW,EtaBatteryCharge,EtaBatteryDischarge,WallTimeSeconds,IntervalMinutes,HouseCount,PvHomeCount,PvBoundaryId,TransferLossFraction,H4MaskAffected,BatteryCapacityKWhPerHome,BatteryPowerKWPerHome,MaxSolverTimeSeconds,PaperLoadOnlyBaselineBillEUR,PaperSavingsPercent,PvSelfNoBatteryBaselineBillEUR,EngineeringSavingsPercent,OriginalLoadPeakKW,PvSelfNoBatteryPeakKW,PvSelfNoBatteryDaytimePeakKW,PvSelfNoBatteryNightPeakKW,OptimizedBillEUR,AllDayPeakKW,DaytimePeakKW,NightPeakKW,LoadRangeKW,TotalGridImportKWh,BatteryThroughputKWh,PvCurtailmentKWh,SharedExportKWh,ObjectiveWithDemandChargeEUR,PeakExcessOverCapKW,CapViolationKW,EnergyBalanceResidualKW,PvAllocationResidualKW,HomeBalanceResidualKW,BatteryDynamicsResidualKW,AggregateImportResidualKW,InitialSocErrorKWh,TerminalSocErrorKWh,SocBoundViolationKWh,ChargePowerViolationKW,DischargePowerViolationKW,AggregateImportNonnegativeViolationKW,SimultaneousChargeDischargeKW,MaximumLexicographicViolation,MinimumExitFlag,MaximumRelativeMipGapPercent,StageCount,StageOneName,StageOneValue,ArtifactDirectory,InputsSha256,SolutionSha256
StoreNet,2020-09-16,FRONTIER_R0.700,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.7,10.51810235,NaN,0.95,0.95,1.19174775,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,37.569667215,25.6808617168834,32.1278510635,13.0926843664818,15.06539,15.0258605,14.949726,15.0258605,27.9214529300226,10.51810235,10.51810235,10.51810235,9.96185809625563,209.462562830013,78.673830513672,0,3.02796588816396,NaN,1.77635683940025e-15,1.77635683940025e-15,1.22124532708767e-15,3.33066907387547e-16,6.38378239159465e-16,1.22124532708767e-15,0,0,0,5.55111512312578e-16,8.88178419700125e-16,0,0,0,1.4210854715202e-14,1,0,2,billEUR,27.9214501378776,,,
StoreNet,2020-09-16,FRONTIER_R0.600,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.6,9.0155163,NaN,0.95,0.95,1.574981125,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,37.569667215,21.3983561510993,32.1278510635,8.08480790954434,15.06539,15.0258605,14.949726,15.0258605,29.5303760195515,9.0155163,9.0155163,9.0155163,3.76681425368421,209.174213437894,87.2411043210855,0,1.90496435524677,NaN,5.32907051820075e-15,5.32907051820075e-15,8.88178419700125e-16,4.9960036108132e-16,4.44089209850063e-16,8.88178419700125e-16,0,0,0,2.22044604925031e-16,0,0,0,0,1.06581410364015e-14,1,0,2,billEUR,29.5303730665142,,,
StoreNet,2020-09-16,FRONTIER_R0.500,frontier,IMPROVED_PEAK_GUARD,infeasible,StoreNet:OptimizationFailed,"Optimization failed during bill (exit flag -2).",0.5,7.51293025,NaN,0.95,0.95,0.109381458333333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,37.569667215,NaN,32.1278510635,NaN,15.06539,15.0258605,14.949726,15.0258605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,
StoreNet,2020-09-16,TARIFF_L0.050,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.05,0.95,0.95,1.48580845833333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,37.569667215,47.2166679249563,32.1278510635,38.2762259250154,15.06539,15.0258605,14.949726,15.0258605,19.8305222055823,19.965919693497,8.32667268468867e-17,19.965919693497,19.965919693497,217.91782643497,229.190970314196,0,10.2033154338119,20.8288181902571,NaN,NaN,6.86950496486816e-15,2.22044604925031e-16,0,6.86950496486816e-15,0,0,0,1.11022302462516e-16,8.88178419700125e-16,0,4.21884749357559e-15,0,3.5527136788005e-15,1,0,2,billPlusDemandChargeEUR,20.8288161073755,,,
StoreNet,2020-09-16,TARIFF_L0.100,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.1,0.95,0.95,1.2748435,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,37.569667215,47.2166679457098,32.1278510635,38.2762259492841,15.06539,15.0258605,14.949726,15.0258605,19.8305221977853,19.9659196849289,1.94614289961148e-16,19.9659196849289,19.9659196849289,217.917826349289,229.190977884161,0,10.2033115674317,21.8271141662782,NaN,NaN,2.44249065417534e-14,1.99840144432528e-15,0,2.44249065417534e-14,0,0,0,1.11022302462516e-16,8.88178419700125e-16,0,3.05311331771918e-16,0,0,1,0,2,billPlusDemandChargeEUR,21.827111983567,,,
StoreNet,2020-09-16,TARIFF_L0.200,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.2,0.95,0.95,0.885055625,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,37.569667215,47.2166679816077,32.1278510635,38.2762259912624,15.06539,15.0258605,14.949726,15.0258605,19.8305221842985,19.9659196701083,1.22124532708767e-15,19.9659196701083,19.9659196701083,217.917826201083,229.19099097815,0,10.2033048796417,23.8237061183202,NaN,NaN,1.33226762955019e-14,2.22044604925031e-16,2.22044604925031e-16,1.33226762955019e-14,0,0,0,1.11022302462516e-16,8.88178419700125e-16,0,3.33066907387547e-16,0,0,1,0,2,billPlusDemandChargeEUR,23.8237037359498,,,
StoreNet,2020-09-16,TARIFF_L0.500,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.5,0.95,0.95,1.42923383333333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,37.569667215,47.2166680587501,32.1278510635,38.2762260814712,15.06539,15.0258605,14.949726,15.0258605,19.8305221553164,19.9659196382598,2.77555756156289e-15,19.9659196382598,19.9659196382598,217.917825882598,229.191019116289,0,10.2032905080119,29.8134819744463,NaN,NaN,1.68753899743024e-14,2.22044604925031e-16,0,1.68753899743024e-14,0,0,0,1.11022302462516e-16,8.88178419700125e-16,0,3.33066907387547e-16,0,0,1,0,2,billPlusDemandChargeEUR,29.8134789930984,,,
StoreNet,2020-09-16,TARIFF_L1.000,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,1,0.95,0.95,2.585594625,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,37.569667215,24.7905796384925,32.1278510635,12.0516062891925,15.06539,15.0258605,14.949726,15.0258605,28.2559289441488,10.1531761312074,10.1531761312074,10.1531761312074,6.39817685620738,209.249066599519,74.5151108694482,0,3.0272462631579,38.4091050753562,NaN,NaN,1.33226762955019e-14,9.85322934354826e-16,6.66133814775094e-16,1.33226762955019e-14,0,0,0,6.88338275267597e-15,0,0,0,0,1.4210854715202e-14,1,9.39649434442013e-07,2,billPlusDemandChargeEUR,38.4091012344461,,,
StoreNet,2020-10-01,ANCHOR_VPP_BM,anchor,VPP_BM,ok,,"",NaN,NaN,NaN,0.95,0.95,2.10294733333333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,31.8213488449222,46.244208619,30.2983395495967,25.39131,25.3783045,25.3783045,16.63246,32.2329812695915,75.72607,12.5733649999997,75.72607,75.72607,323.719946276516,320.433873506284,0,30.8626472468579,NaN,NaN,NaN,3.14602145504308e-13,1.72084568816899e-15,2.77555756156289e-17,3.14602145504308e-13,0,0,0,3.99680288865056e-15,0,1.71418435002124e-13,9.99200722162641e-16,0,1.4210854715202e-14,1,1.54307775818208e-15,2,billEUR,32.2329780462937,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-10-01/ANCHOR_VPP_BM,9c4bda0879dd722dcfd72acc3fcff4fca4e3e8534cf95b8531bdf51b87f42a41,165b52a72707a279a48fe117b9295c26027b5709177e380ac6b76f768a8b8d05
StoreNet,2020-10-01,ANCHOR_VPP_BM_PEAK_LEX,anchor,VPP_BM_PEAK_LEX,ok,,"",NaN,NaN,NaN,0.95,0.95,1.48734608333333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,31.8213488449222,46.244208619,30.2983395495967,25.39131,25.3783045,25.3783045,16.63246,32.2329812695915,26.8698209626826,12.667962075,26.8698209626826,26.8698209626826,323.719936717292,320.434505928328,0,30.8622976820312,NaN,NaN,NaN,5.32907051820075e-15,5.55111512312578e-17,1.77635683940025e-15,5.32907051820075e-15,0,0,0,5.32907051820075e-15,8.88178419700125e-16,8.88178419700125e-16,3.38618022510673e-15,0,1.4210854715202e-14,1,1.54307775818208e-15,3,billEUR,32.2329780462937,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-10-01/ANCHOR_VPP_BM_PEAK_LEX,7d07d2f6bb4f9f3bd1e7de105733e78cb36cfac77d7bd5baf4039fef60f9a2b8,b56b66d330cab1505dd4ba1e82bea6724fe92c6a5821c9df23294814ffbc17f2
StoreNet,2020-10-01,ANCHOR_PS,anchor,PS,ok,,"",NaN,NaN,NaN,0.95,0.95,2.65223533333333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,6.29632964162186,46.244208619,4.20312951894245,25.39131,25.3783045,25.3783045,16.63246,44.3005046357335,12.958038929949,12.958038929949,12.958038929949,0.17567992994899,310.817245981267,116.985987091793,0,0.0302434482885148,NaN,NaN,NaN,8.88178419700125e-16,1.11022302462516e-16,4.44089209850063e-16,8.88178419700125e-16,0,0,0,2.22044604925031e-16,0,0,0,0,2.1316282072803e-14,1,0,3,systemPeakKW,12.9580376341452,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-10-01/ANCHOR_PS,b9100af07178cb528b9288daacf9527874d75fddd3753956365fde7b97a2135e,30bf81091cb3bad41f6c22909f160ecfa2ae4b8e0df5b097939697ced9cfd76f
StoreNet,2020-10-01,FRONTIER_R2.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",2,50.756609,NaN,0.95,0.95,0.745117,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,31.8213488449222,46.244208619,30.2983395495967,25.39131,25.3783045,25.3783045,16.63246,32.2329812695915,50.756609,13.969552075,50.756609,50.756609,323.719946276516,320.433873506281,0,30.8626472468596,NaN,7.105427357601e-15,7.105427357601e-15,2.61596300177303e-15,5.55111512312578e-17,8.88178419700125e-16,2.61596300177303e-15,0,0,0,1.11022302462516e-16,0,4.44089209850063e-16,2.88657986402541e-15,0,1.4210854715202e-14,1,0,2,billEUR,32.2329780462937,,,
StoreNet,2020-10-01,FRONTIER_R1.500,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.5,38.06745675,NaN,0.95,0.95,1.40330920833333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,31.8213488449222,46.244208619,30.2983395495967,25.39131,25.3783045,25.3783045,16.63246,32.2329812695915,38.06745675,13.00221,38.06745675,38.06745675,323.719946276516,320.433873506278,0,30.8626472468609,NaN,7.105427357601e-15,7.105427357601e-15,1.50990331349021e-14,1.4432899320127e-15,4.44089209850063e-16,1.50990331349021e-14,0,0,0,2.22044604925031e-16,0,8.88178419700125e-16,5.60662627435704e-15,0,2.8421709430404e-14,1,0,2,billEUR,32.2329780462937,,,
StoreNet,2020-10-01,FRONTIER_R1.250,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.25,31.722880625,NaN,0.95,0.95,1.539876875,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,31.8213488449222,46.244208619,30.2983395495967,25.39131,25.3783045,25.3783045,16.63246,32.2329812695915,31.722880625,13.009822075,31.722880625,31.722880625,323.719946276516,320.433873506277,0,30.8626472468613,NaN,1.06581410364015e-14,1.06581410364015e-14,1.11022302462516e-15,5.55111512312578e-17,4.44089209850063e-16,1.11022302462516e-15,0,0,0,2.22044604925031e-16,0,8.88178419700125e-16,1.11022302462516e-15,0,2.8421709430404e-14,1,0,2,billEUR,32.2329780462937,,,
StoreNet,2020-10-01,FRONTIER_R1.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",1,25.3783045,NaN,0.95,0.95,1.24310416666667,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,29.5552613688285,46.244208619,27.981631061916,25.39131,25.3783045,25.3783045,16.63246,33.3043247757287,25.3783045,13.9703675158662,25.3783045,25.3783045,321.323449859426,292.094971282387,0,17.4017225338065,NaN,7.105427357601e-15,7.105427357601e-15,2.77555756156289e-15,1.16573417585641e-15,8.88178419700125e-16,2.77555756156289e-15,0,0,0,1.11022302462516e-16,8.88178419700125e-16,4.44089209850063e-16,1.60982338570648e-15,0,2.8421709430404e-14,1,0,2,billEUR,33.3043214452965,,,
StoreNet,2020-10-01,FRONTIER_R0.900,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.9,22.84047405,NaN,0.95,0.95,0.60863075,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,25.5171360985329,46.244208619,23.853300100863,25.39131,25.3783045,25.3783045,16.63246,35.2134387578408,22.84047405,16.6984501708793,22.84047405,22.8403664596897,317.69019531619,246.151545956044,0,0.0338127469781734,NaN,7.105427357601e-15,7.105427357601e-15,1.11022302462516e-15,8.32667268468867e-17,4.44089209850063e-16,1.11022302462516e-15,0,0,0,1.11022302462516e-16,8.88178419700125e-16,0,0,0,1.4210854715202e-14,1,0,2,billEUR,35.2134352364972,,,
StoreNet,2020-10-01,FRONTIER_R0.800,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.8,20.3026436,NaN,0.95,0.95,0.657493916666667,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,21.0034733646668,46.244208619,19.2388088791466,25.39131,25.3783045,25.3783045,16.63246,37.3473737051168,20.3026436,20.3026436,20.3026436,20.209616545,315.215811727406,197.932657409404,0,0.0338677452978827,NaN,7.105427357601e-15,7.105427357601e-15,8.88178419700125e-16,5.55111512312578e-17,4.44089209850063e-16,8.88178419700125e-16,0,0,0,1.11022302462516e-16,8.88178419700125e-16,0,0,0,2.1316282072803e-14,1,0,2,billEUR,37.3473699703797,,,
StoreNet,2020-10-01,FRONTIER_R0.700,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.7,17.76481315,NaN,0.95,0.95,1.3124665,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,16.4898106308009,46.244208619,14.6243176574303,25.39131,25.3783045,25.3783045,16.63246,39.4813086523927,17.76481315,17.76481315,17.76481315,17.1202664713166,312.741428138622,149.713768862768,0,0.0339227436162125,NaN,3.5527136788005e-15,3.5527136788005e-15,2.44304576568766e-13,2.44304576568766e-13,4.44089209850063e-16,1.36858840232845e-13,0,0,0,1.59872115546023e-14,8.88178419700125e-16,8.88178419700125e-16,0,0,0,1,0,2,billEUR,39.4813047042622,,,
StoreNet,2020-10-01,FRONTIER_R0.600,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.6,15.2269827,NaN,0.95,0.95,1.70856341666667,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,11.9032577980123,46.244208619,9.93530808078575,25.39131,25.3783045,25.3783045,16.63246,41.6497040231811,15.2269827,15.2269827,15.2269827,13.3595142,310.404424738562,104.217254988775,0,0.00706284061228401,NaN,5.32907051820075e-15,5.32907051820075e-15,2.66453525910038e-15,1.17961196366423e-16,2.77555756156289e-17,2.66453525910038e-15,0,0,0,2.22044604925031e-16,8.88178419700125e-16,4.44089209850063e-16,0,0,7.105427357601e-15,1,0,2,billEUR,41.6496998582111,,,
StoreNet,2020-10-01,FRONTIER_R0.500,frontier,IMPROVED_PEAK_GUARD,infeasible,StoreNet:OptimizationFailed,"Optimization failed during bill (exit flag -2).",0.5,12.68915225,NaN,0.95,0.95,0.107424,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,NaN,46.244208619,NaN,25.39131,25.3783045,25.3783045,16.63246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,
StoreNet,2020-10-01,TARIFF_L0.050,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.05,0.95,0.95,1.60335045833333,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,31.8213485607493,46.244208619,30.2983392590758,25.39131,25.3783045,25.3783045,16.63246,32.2329814039406,26.8698227631579,12.6687841792754,26.8698227631579,26.8698227631581,323.719946969037,320.433804254157,0,30.8626818729217,33.5764725420985,NaN,NaN,3.81916720471054e-13,1.20129600711394e-15,4.44089209850063e-16,3.81916720471054e-13,0,0,0,3.5527136788005e-15,1.33226762955019e-15,8.88178419700125e-16,1.35669253609194e-13,0,2.8421709430404e-14,1,0,2,billPlusDemandChargeEUR,33.5764691844516,,,
StoreNet,2020-10-01,TARIFF_L0.100,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.1,0.95,0.95,2.03672591666667,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,31.8213482765766,46.244208619,30.2983389685552,25.39131,25.3783045,25.3783045,16.63246,32.2329815382896,26.8698227631579,12.6688170740319,26.8698227631579,26.8698227631581,323.719947661558,320.433735002039,0,30.8627164989812,34.9199638146054,NaN,NaN,5.62105917367717e-13,5.55111512312578e-17,4.44089209850063e-16,5.62105917367717e-13,0,0,0,1.11022302462516e-16,1.33226762955019e-15,8.88178419700125e-16,2.00950367457153e-13,0,0,1,0,2,billPlusDemandChargeEUR,34.9199603226095,,,
StoreNet,2020-10-01,TARIFF_L0.200,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.2,0.95,0.95,1.869750125,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,31.8213477082301,46.244208619,30.2983383875126,25.39131,25.3783045,25.3783045,16.63246,32.2329818069881,26.8698227631579,13.5538037400215,26.8698227631579,26.8698227631585,323.719949046602,320.433596497801,0,30.862785751098,37.6069463596197,NaN,NaN,9.08273456445841e-13,3.43475248243408e-16,4.44089209850063e-16,9.08273456445841e-13,0,0,0,5.32907051820075e-15,8.88178419700125e-16,8.88178419700125e-16,5.322409180053e-13,0,1.70530256582424e-13,1,0,2,billPlusDemandChargeEUR,37.6069425989253,,,
StoreNet,2020-10-01,TARIFF_L0.500,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,0.5,0.95,0.95,1.621103375,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,31.8213460031922,46.244208619,30.2983366443867,25.39131,25.3783045,25.3783045,16.63246,32.2329826130829,26.8698227631579,10.569702075,26.8698227631579,26.8698227631582,323.719953201729,320.433180985073,0,30.8629935074627,45.6678939946618,NaN,NaN,1.32738264824184e-12,5.55111512312578e-17,4.44089209850063e-16,1.32738264824184e-12,0,0,0,1.11022302462516e-16,1.33226762955019e-15,8.88178419700125e-16,2.4802382370126e-13,0,2.62900812231237e-13,1,0,2,billPlusDemandChargeEUR,45.6678894278726,,,
StoreNet,2020-10-01,TARIFF_L1.000,tariff,VPP_BM_DEMAND_CHARGE,ok,,"",NaN,NaN,1,0.95,0.95,2.87759191666667,60,20,10,DC_SOURCE,0.07,0,10,3.3,60,47.27723521,10.0657973837913,46.244208619,8.05680154372074,25.39131,25.3783045,25.3783045,16.63246,42.518404505103,14.3303917809803,14.3303917809803,14.3303917809803,8.80600753085541,309.64598644306,89.4281064313838,0,0.00745456975819902,56.8487962860833,NaN,NaN,3.24185123190546e-14,9.19403442267708e-17,4.44089209850063e-16,3.24185123190546e-14,0,0,0,4.44089209850063e-16,0,0,0,0,6.3948846218409e-14,1,0,2,billPlusDemandChargeEUR,56.8487906012041,,,
StoreNet,2020-10-02,ANCHOR_VPP_BM,anchor,VPP_BM,ok,,"",NaN,NaN,NaN,0.95,0.95,1.76070566666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,51.23633312,35.3344061029845,47.9066062665,30.8398534457034,23.08254,23.006571,23.006571,13.955421,33.1322791031013,80.0874342105263,13.3916685534031,80.0874342105263,80.0874342105263,326.421877810072,322.55196515073,0,40.0432364246348,NaN,NaN,NaN,2.22044604925031e-15,2.22044604925031e-15,4.44089209850063e-16,1.66533453693773e-15,0,0,0,4.44089209850063e-16,0,4.44089209850063e-16,3.56659146660832e-15,0,0,1,0,2,billEUR,33.1322757898737,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-10-02/ANCHOR_VPP_BM,718a252d02a92a457413cb2c16f2467ed23acd9dd706c51ac73a8d865e19b899,0e4ae2bcb6d64d0e13564ee225d20421d32b67d2de9ab9067b6fea473a1fde45
StoreNet,2020-10-02,ANCHOR_VPP_BM_PEAK_LEX,anchor,VPP_BM_PEAK_LEX,ok,,"",NaN,NaN,NaN,0.95,0.95,2.642308,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,51.23633312,35.3344061029844,47.9066062665,30.8398534457033,23.08254,23.006571,23.006571,13.955421,33.1322791031013,26.9012611137243,15.872963,26.9012611137243,26.9012611137243,326.421877810072,322.551965150718,0,40.043236424641,NaN,NaN,NaN,8.79851747015437e-14,1.99562588676372e-14,4.44089209850063e-16,8.79851747015437e-14,0,0,0,2.22044604925031e-16,8.88178419700125e-16,4.44089209850063e-16,4.02108901731424e-14,0,2.8421709430404e-14,1,1.40257281912809e-07,3,billEUR,33.1322757898737,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-10-02/ANCHOR_VPP_BM_PEAK_LEX,f8a158651b568c007a807242d2efb3659ba93d9e2e6049ebac7bff229ef04a21,d1ca4855091b02561c3afc7fdeee982b505a3a52b3ee952f8367a66de839b89e
StoreNet,2020-10-02,ANCHOR_PS,anchor,PS,ok,,"",NaN,NaN,NaN,0.95,0.95,2.1230585,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,51.23633312,13.2429242910993,47.9066062665,7.21291325019894,23.08254,23.006571,23.006571,13.955421,44.451144315383,13.0498523682468,13.0498523682468,13.0498523682468,1.89784336824676,311.225569101429,92.3456627804446,0,0.268726340668021,NaN,NaN,NaN,1.11022302462516e-15,3.33066907387547e-16,2.22044604925031e-16,1.11022302462516e-15,0,0,0,2.22044604925031e-16,0,0,0,0,3.5527136788005e-15,1,9.16511876232912e-08,3,systemPeakKW,13.0498510632616,/Users/guichenxiang/Desktop/電力專案/StoreNet/results/bahloul_vpp_improvement_v2_frontier/storenet_monthly_2020/cases/2020-10-02/ANCHOR_PS,dfbdcbbd3b46d8979e13272627e2f59ee68fd819a5aeb7638c9a4a1726dd6038,d06c43642fdd3444d4ddc9cc592f5d1358a2ae96888c0fae9d8978d2b4e5c70b
StoreNet,2020-10-02,FRONTIER_R2.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",2,46.013142,NaN,0.95,0.95,1.68701191666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,51.23633312,35.3344008134173,47.9066062665,30.8398477884872,23.08254,23.006571,23.006571,13.955421,33.1322818132815,46.013142,15.992513,46.013142,46.013142,326.421891780073,322.550568150594,0,40.0439349247029,NaN,0,0,3.10862446895044e-15,5.55111512312578e-16,4.44089209850063e-16,3.10862446895044e-15,0,0,0,2.22044604925031e-16,0,0,8.23646706393788e-15,0,0,1,8.17987803108042e-08,2,billEUR,33.1322785000537,,,
StoreNet,2020-10-02,FRONTIER_R1.500,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.5,34.5098565,NaN,0.95,0.95,1.70388104166667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,51.23633312,35.3344061029845,47.9066062665,30.8398534457033,23.08254,23.006571,23.006571,13.955421,33.1322791031013,34.5098565,15.3746495534045,34.5098565,34.5098565,326.421877810072,322.551965150727,0,40.0432364246363,NaN,1.4210854715202e-14,1.4210854715202e-14,6.21724893790088e-15,9.99200722162641e-16,4.44089209850063e-16,6.21724893790088e-15,0,0,0,2.22044604925031e-16,0,8.88178419700125e-16,2.22044604925031e-15,0,7.105427357601e-15,1,0,2,billEUR,33.1322757898737,,,
StoreNet,2020-10-02,FRONTIER_R1.250,frontier,IMPROVED_PEAK_GUARD,ok,,"",1.25,28.75821375,NaN,0.95,0.95,1.20382720833333,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,51.23633312,35.3344061029845,47.9066062665,30.8398534457033,23.08254,23.006571,23.006571,13.955421,33.1322791031013,28.75821375,16.1501675,28.75821375,28.75821375,326.421877810072,322.55196515073,0,40.0432364246348,NaN,7.105427357601e-15,7.105427357601e-15,1.55431223447522e-15,5.55111512312578e-16,4.44089209850063e-16,1.55431223447522e-15,0,0,0,2.22044604925031e-16,8.88178419700125e-16,4.44089209850063e-16,8.88178419700125e-16,0,7.105427357601e-15,1,0,2,billEUR,33.1322757898737,,,
StoreNet,2020-10-02,FRONTIER_R1.000,frontier,IMPROVED_PEAK_GUARD,ok,,"",1,23.006571,NaN,0.95,0.95,0.894607166666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,51.23633312,29.8743733499227,47.9066062665,25.0003236024548,23.08254,23.006571,23.006571,13.955421,35.9297996729211,23.006571,16.104926,23.006571,23.006571,320.164102855263,248.551346948658,0,4.89444545067101,NaN,3.5527136788005e-15,3.5527136788005e-15,1.55431223447522e-15,5.55111512312578e-16,0,1.55431223447522e-15,0,0,0,3.10862446895044e-15,8.88178419700125e-16,4.44089209850063e-16,0,3.13762088235478e-14,0,1,7.54298742084147e-08,2,billEUR,35.9297960799415,,,
StoreNet,2020-10-02,FRONTIER_R0.900,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.9,20.7059139,NaN,0.95,0.95,0.503844791666667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,51.23633312,26.1417201220624,47.9066062665,21.0082340117165,23.08254,23.006571,23.006571,13.955421,37.8422743149621,20.7059139,18.8645170254393,20.7059139,19.1362394,317.807390633825,213.997716467496,0,0.000975316251911322,NaN,3.5527136788005e-15,3.5527136788005e-15,3.10862446895044e-15,2.22044604925031e-16,8.88178419700125e-16,3.10862446895044e-15,0,0,0,5.55111512312578e-16,8.88178419700125e-16,0,0,0,7.105427357601e-15,1,1.63360166531061e-14,2,billEUR,37.842270530735,,,
StoreNet,2020-10-02,FRONTIER_R0.800,frontier,IMPROVED_PEAK_GUARD,ok,,"",0.8,18.4052568,NaN,0.95,0.95,1.10290229166667,60,20,10,DC_SOURCE,0.07,1,10,3.3,60,51.23633312,22.3660640628066,47.9066062665,16.9701526973686,23.08254,23.006571,23.006571,13.955421,39.7767820309478,18.4052568,18.4052568,18.4052568,17.2916423,315.564250958494,170.285131850607,0,0.00102517469649211,NaN,3.19744231092045e-14,3.19744231092045e-14,7.38590475329578e-14,8.60422844084496e-15,4.44089209850063e-16,7.38590475329578e-14,0,0,0,4.15223411209809e-14,8.88178419700125e-16,0,0,0,7.105427357601e-15,1,0,2,billEUR,39.77677805327,,,
