Day,Strategy,Status,ErrorIdentifier,ErrorMessage,WallTimeSeconds,BatteryCapacityKWh,BatteryPowerKW,BaselineBillEUR,OptimizedBillEUR,SavingsEUR,SavingsPercent,BaselinePeakImportKW,PeakImportKW,DaytimePeakImportKW,ImportSpreadKW,TotalGridImportKWh,TotalBatteryThroughputKWh,EnergyBalanceResidualKW,TerminalSocErrorKWh,SimultaneousChargeDischargeKW,MinimumExitFlag
01-Jun-2020,PS,ok,,"",3.09141054166667,10,3.3,49.456152072,44.1777644627625,5.27838760923748,10.6728635126182,25.7949115,12.9506671893372,12.9506671893372,1.24744118933718,309.56857044475,119.072575239798,5.2284565565941e-15,0,0,1
01-Jun-2020,PSDT,ok,,"",3.452112625,10,3.3,49.456152072,32.6468087518901,16.8093433201099,33.9883768062632,25.7949115,63.6735073684211,2.56123861103614,61.1122687573849,323.968327787356,323.810598756639,6.77236045021345e-15,0,0,1
01-Jun-2020,LL,ok,,"",1.94303808333333,10,3.3,49.456152072,44.1785145845418,5.27763748745819,10.6713467715297,25.7949115,12.9506660181862,12.9506660181862,1.23915601818618,309.576828418282,119.075008365132,1.33226762955019e-15,0,0,1
02-Jun-2020,SH_BM,ok,,"",0.538348166666667,10,3.3,36.0866820474718,26.6582394541865,9.42844259328524,26.1272083171354,17.7709165,63.27486355752,7.76300913484181,63.27486355752,255.823214375768,213.021989079818,9.0205620750794e-16,0,0,1
02-Jun-2020,VPP_BM,ok,,"",1.80916404166667,10,3.3,36.0866820474718,23.8512933073022,12.2353887401696,33.9055519819584,17.7709165,58.3253767112622,2.78703182350348e-05,58.3253767112622,262.102092710543,287.270457364074,6.21724893790088e-15,0,0,1
02-Jun-2020,PS,ok,,"",4.26468970833333,10,3.3,36.0866820474718,35.3164985657655,0.770183481706297,2.13425961603543,17.7709165,10.8321575374117,10.8321575374117,4.05182053741168,248.905710137386,79.1997656251157,8.88178419700125e-16,0,0,1
02-Jun-2020,PSDT,ok,,"",2.438760375,10,3.3,36.0866820474718,23.8512933073022,12.2353887401696,33.9055519819583,17.7709165,74.3938034907121,1.00000004665812e-07,74.3938033907121,262.102122897826,287.270517738309,9.76996261670138e-15,0,0,1
02-Jun-2020,LL,ok,,"",2.38754920833333,10,3.3,36.0866820474718,35.3167364090882,0.769945638383561,2.13360052711608,17.7709165,10.8321568591177,10.8321568591177,4.04921685911768,248.90831324806,79.1997841889516,2.45810316545914e-14,0,0,1
15-Jun-2020,SH_BM,ok,,"",0.431690375,10,3.3,26.587499822,16.6220019280941,9.96549789390594,37.4818917183778,14.4712795,43.908660134349,5.3632095,43.908660134349,169.51487974966,194.036721282244,8.88178419700125e-16,0,0,1
15-Jun-2020,VPP_BM,ok,,"",1.50761729166667,10,3.3,26.587499822,12.0590333708069,14.5284664511931,54.6439738541019,14.4712795,34.9083658725762,1.16573417585641e-15,34.9083658725762,132.516850228647,121.844785489195,8.88178419700125e-16,0,0,1
15-Jun-2020,PS,ok,,"",2.627451,10,3.3,26.587499822,16.5902849130716,9.99721490892836,37.6011846764776,14.4712795,6.85987107084566,6.85987107084566,6.85987107084566,129.222090498128,71.1994265729273,7.86037901434611e-14,0,0,1
